"Cohort_Year","scenario","ACM_BPUV_Feb1Feb1","ACM_BPUV_Mar1Mar1","Outflow_Jun0Aug0","OMR_AprMar","OMR_Jun","OMR_DecJan","OMR_Feb","OMR_Mar"
1996,"Alt2v3noTUCP",878.615666050678,972.255460086682,664631.716946862,-3840.3637264481,-4505,11012.5412235369,1083.82129543469,-4409.13440864913
1996,"Alt3",878.615666050678,967.658335801324,767615.870023662,1788.88586748809,-2711.64056024777,11586.1662349914,7450.26759904478,3229.59718044849
1996,"Alt4",878.615666050678,972.255460086682,663897.631896294,-4107.51132072008,-4505,11021.7725406152,1205.41687673488,-4408.4516159757
1996,"EXP1",2296.16865287688,1827.92814675837,606254.535642768,4640.56640583779,738.172196755943,24803.1895324281,11351.2665609695,5562.77925244134
1996,"EXP3",2296.16865287688,1827.92814675837,827254.512061268,3729.24096887894,643.798746778428,24549.28222692,10603.9898787105,5197.65127027368
1996,"NAA",878.615666050678,968.298633620889,670775.902846469,-1381.08393551469,-4854.35336178828,11157.9644745177,2770.23023483585,-3500
1997,"Alt1",1422.34833926153,1646.33335244544,756862.956871071,-3105.12636341929,-6881.73813572448,-9111.90776324236,8699.24264906814,1168.00055545608
1997,"Alt2v1wTUCP",1422.34833926153,1646.33335244544,782994.227770527,-3237.4478021605,-3772.71203342755,-4903.22580645161,3648.092115507,-4375.33385037387
1997,"Alt2v1woTUCP",1422.34833926153,1646.33335244544,783924.701837673,-3237.45696060855,-3772.70259949461,-4903.22580645161,3648.17732149014,-4375.29240949233
1997,"Alt2v2noTUCP",1422.34833926153,1646.33335244544,785069.01182036,-3024.33528804385,-3772.70386340139,-4903.22580645161,3647.71010908875,-4375.56354457084
1997,"Alt2v3noTUCP",1422.34833926153,1646.33335244544,784508.414217311,-3024.56017546583,-3772.6471524158,-4903.22580645161,3650.16556467953,-4374.57404622026
1997,"Alt3",1422.34833926153,1646.33335244544,779431.651632386,450.803442595924,-1328.60870015355,-3642.05690937744,4647.82416898704,-2204.05889307251
1997,"Alt4",1422.34833926153,1646.33335244544,784703.00621007,-3236.32705486129,-3772.43349958482,-4323.54838709677,3658.42765461388,-4371.21155632034
1997,"EXP1",1452.13712826641,1583.14360593176,129682.297138217,2484.11127350991,-96.1307244135952,2239.65829689379,20997.7404418355,9935.80063199442
1997,"EXP3",1447.8117101701,1583.14360593176,592194.311480029,2583.48421248826,482.465082438839,1825.97127056172,19404.4844801448,9191.59192687897
1997,"NAA",1422.34833926153,1646.33335244544,787162.536407238,-2138.38922813686,-4578.9193236057,-4903.22580645161,3439.65576145488,-3500
1998,"Alt1",2015.20384129486,1819.69040987103,2125574.6574097,-181.240034854302,-2200.8918363557,-8538.86147628352,-3797.54284719777,-5807.63779697563
1998,"Alt2v1wTUCP",2015.20384129486,1819.69040987103,2114476.21538966,-1641.40229295798,-2257.31846582864,-4903.22580645161,-4625,-4550
1998,"Alt2v1woTUCP",2015.20384129486,1819.69040987103,2114484.53405559,-1641.22180440006,-2257.21512882799,-4903.22580645161,-4625,-4550
1998,"Alt2v2noTUCP",2015.20384129486,1819.69040987103,2107729.28447007,-1434.98799056122,-2257.70212505896,-4903.22580645161,-4625,-4550
1998,"Alt2v3noTUCP",2015.20384129486,1819.69040987103,2107812.11296857,-1433.60066444527,-2256.18112329458,-4903.22580645161,-4625,-4469.16715444445
1998,"Alt3",2015.20384129486,1819.69040987103,2268737.09313064,3487.83660177464,857.953717259133,-1296.79837480113,3086.04304563096,693.878277108668
1998,"Alt4",2015.20384129486,1819.69040987103,2116036.59309797,-1834.66516778108,-2250.94812048888,-4323.54838709677,-4517.85714285714,-4550
1998,"EXP1",3550.06520292809,1710.574960195,3113705.87605672,9951.95821438786,14808.0975308177,1693.17377740512,6874.79232826329,3846.89368992846
1998,"EXP3",3550.06520292809,1710.574960195,2848189.64403109,9514.20177029175,9101.48220331076,1782.6216217144,6870.36023010239,3353.93174920294
1998,"NAA",2015.20384129486,1819.69040987103,2108506.99981057,-1526.76918657849,-2338.59653875349,-4903.22580645161,-4020.71428571429,-3500
1999,"Alt1",788.443770416762,482.557232373074,668010.65909361,-4019.16280231171,-5960.53388426852,-8939.0283540224,-4575.72049662618,-6938.1782913896
1999,"Alt2v1wTUCP",788.443770416762,482.557232373074,710718.617095572,-3804.31931827409,-4505,-3761.22183863515,-4448.88168292892,-4025
1999,"Alt2v1woTUCP",788.443770416762,482.557232373074,710771.951802256,-3802.80986044535,-4505,-3762.6685798437,-4448.83930098024,-4025
1999,"Alt2v2noTUCP",788.443770416762,482.557232373074,713719.001982603,-3584.7752255374,-4505,-3730.41014122582,-4449.03927769314,-4025
1999,"Alt2v3noTUCP",788.443770416762,482.557232373074,714503.803781242,-3474.60827978288,-4505,-3732.39831210725,-4455.08296721601,-3942.33904137993
1999,"Alt3",788.443770416762,482.557232373074,730356.954497434,734.324140143094,-1727.86622377178,-1036.43998352681,-4120.4335852937,-5000
1999,"Alt4",788.443770416762,482.557232373074,710019.950572815,-3832.29858399424,-4505,-3842.84852115768,-4447.65202697115,-4025
1999,"EXP1",1381.86143453076,470.543333548747,423102.607884088,2632.14013399676,607.900173144643,1236.45821266105,9623.05567696811,5576.93473801148
1999,"EXP3",1381.86143453076,470.543333548747,681749.110700442,2125.33996654892,430.485121620667,1405.1697115083,8978.34116239533,5013.01118079729
1999,"NAA",788.443770416762,482.557232373074,742853.314670845,-2275.08194392961,-4666.7017669134,-3462.78804537846,-4160,-3500
2000,"Alt1",2684.68863458974,2124.04040468764,692646.589329813,-4168.5912139117,-6620.61908886968,-7662.29643800866,-9307.62350471708,-6705.15287444309
2000,"Alt2v1wTUCP",4045.35935468982,2310.52429025427,767038.457317748,-3829.89243734644,-4490,-4440.72832883962,-3580.35714285714,-3905
2000,"Alt2v1woTUCP",4045.35935468982,2310.52429025427,767026.905318998,-3829.87045144544,-4490,-4441.49720314626,-3580.35714285714,-3905
2000,"Alt2v2noTUCP",4045.35935468982,2398.02649148186,773907.026902636,-1979.20368809403,-4490,-4266.10281453474,-3580.35714285714,-1890.02473104957
2000,"Alt2v3noTUCP",4045.35935468982,2398.02649148186,770950.439580763,-1938.7342391246,-4490,-4288.33954208964,-3580.35714285714,-1784.18756952803
2000,"Alt3",4045.35935468982,2310.52429025427,687171.085113198,729.778662904733,-1312.3579098915,-3483.82967997488,-5000,-5000
2000,"Alt4",3838.06171097409,2310.52429025427,766651.556380458,-3862.28481825449,-4490,-4567.89329017065,-5267.85714285714,-3950
2000,"EXP1",2223.16722314089,1342.99820009036,239848.02715476,3130.70461288176,10.7260205862242,628.200657739619,1564.78523466398,1316.27052450081
2000,"EXP3",2223.16722314089,1342.99820009036,602252.39722365,2470.56833210425,-2.66805657969098,638.841059456825,1570.0653148271,1215.03202603869
2000,"NAA",3889.28714136617,2310.52429025427,790279.21903231,-1600.8991065175,-4999.99999999999,-4553.28927365348,-4316.42857142857,-4070
2001,"Alt1",728.75530111813,851.363885430144,478851.271588852,-2803.71509821165,-2993.08247686836,-9473.04238503889,-5991.16516002732,-5801.36480601784
2001,"Alt2v1wTUCP",728.75530111813,873.430196121908,492978.164683878,-2482.58678785118,-3939.60841261432,-4583.14516129032,-4030.35714285714,-3500
2001,"Alt2v1woTUCP",728.75530111813,873.430196121908,493049.78332083,-2482.59494949054,-3937.0994053829,-4583.14516129032,-4030.35714285714,-3500
2001,"Alt2v2noTUCP",728.75530111813,886.287711810567,497398.499998956,-2336.26795976541,-3363.11086735814,-4583.14516129032,-4030.35714285714,-1485.02473104957
2001,"Alt2v3noTUCP",728.75530111813,886.287711810567,494626.10381557,-2048.25347459338,-3343.341934116,-4583.14516129032,-4030.35714285714,-1366.12680714226
2001,"Alt3",770.808462865439,938.651047939377,655400,-363.620520191067,-1186.36339043719,-2223.51554449478,-493.313972402026,-75.8067506095889
2001,"Alt4",728.75530111813,873.430196121908,476500,-2490.99493651267,-3728.48876690137,-4323.54838709677,-4400,-3500
2001,"EXP1",665.399489581004,905.564692613666,15909.303837421,537.050306420664,-616.976635241152,1401.14351992025,1112.4114933876,1246.12362502016
2001,"EXP3",665.399489581004,905.564692613666,386932.202421335,600.40195489295,-533.246832491364,1137.85776112051,770.79698460908,973.283156866099
2001,"NAA",728.75530111813,873.430196121908,533910.34087449,-2201.5230376373,-3382.51625141769,-4903.22580645161,-4143.92857142857,-3500
2002,"Alt1",933.732351007049,656.297338223183,578551.426083191,-2879.60262863788,-6222.38416064799,-9481.87261277573,-7748.80992450475,-6393.47515943684
2002,"Alt2v1wTUCP",946.558134295985,649.191873021363,568354.257499124,-2688.86437038789,-4475,-4827.01612903226,-3741.07142857143,-3500
2002,"Alt2v1woTUCP",946.558134295985,649.191873021363,568358.11445903,-2688.89524133417,-4475,-4827.01612903226,-3741.07142857143,-3500
2002,"Alt2v2noTUCP",946.558134295985,649.191873021363,573532.007963389,-2054.9102055279,-4475,-4827.01612903226,-3741.07142857143,-1429.23742340139
2002,"Alt2v3noTUCP",946.558134295985,649.191873021363,556002.154964922,-1905.81528262313,-4475,-4827.01612903226,-3741.07142857143,-1356.6989888409
2002,"Alt3",946.558134295985,647.096766346118,626187.5,-372.288910849185,-2009.32613247252,-2155.97549259548,-2088.53241319883,69.7940256112006
2002,"Alt4",939.778114433464,649.191873021363,568350.502611117,-2689.64187567163,-4475,-4323.54838709677,-4517.85714285714,-3500
2002,"EXP1",1382.39785479951,795.087493659592,31036.8149802234,500.179695834642,-653.335724167025,1515.74481003802,1184.48702250593,1145.88696678169
2002,"EXP3",1382.39785479951,795.087493659592,455466.810848411,413.067375615487,-554.281269147959,1269.94718503201,947.784665926329,926.034052494823
2002,"NAA",946.558134295985,651.392317630459,541675.573158123,-2321.84219133344,-5000,-4903.22580645161,-4020.71428571429,-3500
2003,"Alt1",1272.84334373104,1195.28921447184,658728.794293632,-3894.53774974537,-6351.00581487647,-9680.98987244503,-9141.85344221989,-9580.41946504974
2003,"Alt2v1wTUCP",1272.84334373104,1198.38603107709,741584.051743719,-2888.58689803054,-4490,-4816.85483870968,-4187.93103448276,-3575
2003,"Alt2v1woTUCP",1272.84334373104,1198.38603107709,741573.560486844,-2888.4334907451,-4490,-4816.85483870968,-4187.93103448276,-3575
2003,"Alt2v2noTUCP",1272.84334373104,1198.38603107709,734643.082134637,-1879.66930186527,-4490,-4816.85483870968,-4187.93103448276,-2982.36021501458
2003,"Alt2v3noTUCP",1272.84334373104,1198.38603107709,729755.103854543,-1806.90831865552,-4490,-4816.85483870968,-4187.93103448276,-2894.64111970692
2003,"Alt3",1272.84334373104,1198.38603107709,704875.014,-95.7845005832262,-858.418668417895,-3543.5793557026,-5000,-1468.18625142843
2003,"Alt4",1272.84334373104,1195.28921447184,741682.372580432,-2900.68279165386,-4490,-4323.54838709677,-4658.62068965517,-4025
2003,"EXP1",1594.6920162862,1885.37981435485,307369.660374278,1038.66651856889,-450.427414646484,1005.62362053224,2126.07138642153,1481.78152727998
2003,"EXP3",1594.6920162862,1885.37981435485,746498.56901557,581.458414674895,-522.795875408217,1050.66193899101,2146.2786926265,1154.83695457117
2003,"NAA",1272.84334373104,1198.38603107709,774115.607028361,-2179.72583910739,-5000,-4903.22580645161,-4160,-3500
2004,"Alt1",509.009533520984,441.365556338918,717389.25556749,-2925.60200167323,-7838.71585751468,-9253.01225255575,-7440.25747632353,-6714.21260264036
2004,"Alt2v1wTUCP",514.454904227957,442.04541109716,802014.026281141,-2649.33179988272,-4490,-4816.85483870968,-4030.35714285714,-3500
2004,"Alt2v1woTUCP",514.454904227957,442.04541109716,802001.653029908,-2649.33945850366,-4490,-4816.85483870968,-4030.35714285714,-3500
2004,"Alt2v2noTUCP",514.454904227957,442.04541109716,794019.832363439,-1526.0759884768,-4490,-4816.85483870968,-4030.35714285714,-1173.88884393223
2004,"Alt2v3noTUCP",514.454904227957,442.04541109716,792628.681078146,-1264.18632837039,-4490,-4816.85483870968,-4030.35714285714,-1173.88884393223
2004,"Alt3",520.292098164555,442.04541109716,747339.979904379,-362.674933074918,-1660.09238616152,-803.491442373259,-3074.01206728423,-5000
2004,"Alt4",514.454904227957,442.04541109716,801634.466746984,-2663.72368623825,-4490,-4323.54838709677,-4667.85714285714,-3500
2004,"EXP1",529.924612823729,617.987374339295,94261.5102641992,397.442905567995,-642.027001204738,2089.82305873999,3704.26346884497,6321.09795950453
2004,"EXP3",529.924612823729,617.987374339295,530609.490005985,427.223925164583,-510.806009992887,1726.53613104924,4120.62754960204,5791.00544999434
2004,"NAA",514.454904227957,442.04541109716,838149.449929849,-2455.14663619968,-4689.4333333128,-4903.22580645161,-4143.92857142857,-3500
2005,"Alt1",1245.44294020927,1455.12780587269,921673.718770756,-4473.09411845949,-6560.08183344079,-7606.73403495301,-4751.34029191939,-724.214184754131
2005,"Alt2v1wTUCP",1245.44294020927,1455.12780587269,908185.374557873,-3823.10606372836,-4850,-5145.16129032258,-4464.28571428571,-3039.36470169982
2005,"Alt2v1woTUCP",1245.44294020927,1455.12780587269,908185.134048868,-3823.12687506048,-4850,-5145.16129032258,-4464.28571428571,-3067.52552142756
2005,"Alt2v2noTUCP",1245.44294020927,1455.12780587269,908226.457771273,-3573.723158666,-4850,-5145.16129032258,-4464.28571428571,-1789.89181356641
2005,"Alt2v3noTUCP",1245.44294020927,1455.12780587269,915754.730023986,-3487.69433358181,-4850,-5145.16129032258,-4464.28571428571,-1419.65211886977
2005,"Alt3",1254.95184395364,1455.12780587269,977562.5,-78.2647319771286,-654.314393663384,-1419.26991754424,2259.89556454285,4614.77681853233
2005,"Alt4",1245.44294020927,1455.12780587269,908192.33527666,-3822.51840145174,-4475,-4323.54838709677,-5000,-3934.11051849016
2005,"EXP1",1560.98581717346,1425.83153032787,1167497.49607223,8981.41799069204,6041.2395265635,4873.63609177901,4638.40697846121,7789.05188684732
2005,"EXP3",1560.98581717346,1425.83153032787,1289142.09959437,5763.85831086135,4504.01720121329,4700.77393010291,6006.3849899137,7953.24880377385
2005,"NAA",1245.44294020927,1455.12780587269,908285.79212099,-2169.48498343238,-5000,-4903.22580645161,-4464.28571428572,-1965.17007702344
2006,"Alt1",801.07802628996,298.368567210553,711949.5,2979.44102281666,-4260.59439555721,-7925.08472598558,-9358.94020158324,-4486.4559227664
2006,"Alt2v1wTUCP",815.447235159626,294.29752348739,758761.9986,2894.28861315716,-4217.54738864306,-5145.16129032258,-4030.35714285714,-3500
2006,"Alt2v1woTUCP",815.447235159626,294.29752348739,758761.9986,2894.18771471097,-4217.56407594592,-5145.16129032258,-4030.35714285714,-3500
2006,"Alt2v2noTUCP",815.447235159626,292.892999226573,758761.9986,3105.74744590547,-4218.65230269859,-5145.16129032258,-4030.35714285714,-1394.71166988478
2006,"Alt2v3noTUCP",815.447235159626,292.892999226573,758761.9986,3107.5878960344,-4217.70677230645,-5145.16129032258,-4005.04535801191,-1230.8156262973
2006,"Alt3",546.116862183145,293.363359472547,805303.566826037,10335.3687915558,-2455.17615004939,-1793.63349472448,-2031.7083604774,-642.265147172177
2006,"Alt4",801.07802628996,294.29752348739,758761.9986,2900.31580368627,-4214.44769395563,-4783.22580645161,-4667.85714285714,-3500
2006,"EXP1",615.778758275406,350.299986910342,983762.301606336,17345.064317502,5196.38907155402,651.35636402826,1751.75501728222,1119.88364712305
2006,"EXP3",615.778758275406,350.299986910342,1117635.20589818,14052.9776372995,4619.62814978635,733.891818584165,1847.9980056897,961.200019880972
2006,"NAA",814.232564850405,294.29752348739,768845.331934,2884.33289375443,-4217.07220270142,-5145.16129032258,-4143.92857142857,-3500
2007,"Alt1",738.863989778795,724.562553991071,638719.834734941,-2606.45415583367,-7032.59996842209,-6344.32678651517,-7603.99738850656,-4885.52732733433
2007,"Alt2v1wTUCP",797.828035858239,721.066602235505,618943.481705442,-2603.23781698609,-4475,-3176.79620484902,-4040.51724137931,-3846.43417894961
2007,"Alt2v1woTUCP",797.828035858239,721.066602235505,618951.774733691,-2603.24922402958,-4475,-3175.78631758635,-4040.51724137931,-3846.41667450976
2007,"Alt2v2noTUCP",797.828035858239,729.848783486704,619272.13489912,-2215.91937424205,-4475,-3407.46600413617,-4040.51724137931,-2573.3121245611
2007,"Alt2v3noTUCP",797.828035858239,729.848783486704,623311.374632018,-2221.22475683152,-4475,-3420.76503146368,-4040.51724137931,-2417.71657981317
2007,"Alt3",800.349563812847,738.184425463723,647000,-474.349645939652,-1767.57648873619,-1199.66363634814,-90.0962867567049,-786.141047570807
2007,"Alt4",797.828035858239,721.066602235505,618888.92236318,-2603.97886731827,-4475,-3204.99923989971,-4658.62068965517,-3844.02913604761
2007,"EXP1",1565.94143671526,875.603497011145,31378.9731488803,381.273047805244,-695.352854565651,1186.51960623801,1267.49751157376,746.084851752489
2007,"EXP3",1565.94143671526,875.603497011145,445500,457.456321591397,-625.795578895294,1129.70820019885,1025.65647314254,572.266475736363
2007,"NAA",797.828035858239,721.066602235505,628884.178778925,-2317.90734721499,-5000,-3059.97390760894,-4159.99999999999,-3857.32918847919
2008,"Alt1",990.447516305024,433.70448392044,476500,-1837.03853168499,-5240.60766505751,-1848.98040789574,-9124.14350972276,-8740.75936441516
2008,"Alt2v1wTUCP",1044.71578713293,429.957065694333,483012.223551327,-1910.82970640118,-4400,-2606.41848947565,-3808.03571428571,-3905
2008,"Alt2v1woTUCP",1044.71578713293,429.957065694333,483018.26759113,-1911.00812929095,-4400,-2603.32845538435,-3808.03571428571,-3905
2008,"Alt2v2noTUCP",1044.71578713293,429.957065694333,484610.483865041,-1741.64264485981,-3349.2851988792,-2665.1800568546,-3808.03571428571,-3860.55201612609
2008,"Alt2v3noTUCP",1044.71578713293,429.957065694333,485166.444942046,-1432.91343240248,-3301.6686870039,-2632.74943647251,-3808.03571428571,-3781.40867064222
2008,"Alt3",1110.25513052658,429.289750550677,655400,-613.674554790676,-3109.45240870819,-572.471168072226,-5000,-5000
2008,"Alt4",1016.42406626941,429.957065694333,476500,-1967.67483468111,-4400,-2373.58296213558,-5000,-3950
2008,"EXP1",864.856942361983,671.653380474118,25569.6581040225,191.772457325652,-697.86550974943,545.074168016813,1946.70542445299,1330.53165258229
2008,"EXP3",864.856942361983,671.653380474118,383500,215.272135006258,-713.883699061546,513.240978274253,1567.99789742327,766.731304352124
2008,"NAA",1016.42406626941,429.289750550677,484334.425049372,-1820.02121188963,-5000,-2625.90362006799,-4415,-4070
2009,"Alt1",586.278578846066,497.749783756707,555724.99,-3063.92753402026,-5243.03123153877,-6634.9535700664,-9354.6773817273,-6086.47401108045
2009,"Alt2v1wTUCP",587.037552239692,510.309254685997,555724.99,-2852.33776062851,-4400,-3158.23849700265,-4030.35714285714,-3500
2009,"Alt2v1woTUCP",587.037552239692,510.309254685997,555724.99,-2852.01774350229,-4400,-3158.76496363018,-4030.35714285714,-3500
2009,"Alt2v2noTUCP",587.037552239692,516.723515775331,541975,-1628.93931316351,-4400,-3213.05262063017,-4030.35714285714,-1485.02473104957
2009,"Alt2v3noTUCP",587.037552239692,519.236309915995,528225.01,-1607.6949792164,-4307.08705602878,-3198.94048747016,-4030.35714285714,-1340.00581142367
2009,"Alt3",587.037552239692,529.828269459225,717823.46,-82.6907480850655,-912.916500893339,-2171.74966533732,-5000,-391.901960332956
2009,"Alt4",586.583349798863,510.309254685997,555724.99,-2920.06819095776,-4166.23542618484,-3196.47349554962,-4667.85714285714,-3500
2009,"EXP1",1007.23786995174,542.747857526539,31332.2628165704,1047.42731482082,-384.090311338384,1061.11104695595,1899.89568967992,1691.95763523808
2009,"EXP3",1007.23786995174,542.747857526539,538104.314269774,502.293125048528,-501.853273274836,976.046745590044,1534.18546366459,1119.32707645409
2009,"NAA",586.278578846066,510.309254685997,548850.01,-2308.17873931276,-4530.30964963819,-3462.92683176899,-4143.92857142857,-3500
2010,"Alt1",522.197137302552,296.308587099237,607646.868891587,-4462.54905403734,-5139.69500103057,-7585.80296003293,-3585.71301953266,2173.32266874906
2010,"Alt2v1wTUCP",534.386115545056,296.308587099237,636723.964413784,-3474.452648739,-4475,-4903.22580645161,-3797.01261655839,2772.90458950298
2010,"Alt2v1woTUCP",534.386115545056,296.308587099237,636863.661687581,-3474.74490919084,-4475,-4903.22580645161,-3806.09900996383,2772.73715713156
2010,"Alt2v2noTUCP",522.197137302552,296.308587099237,632549.244944101,-2992.00015828576,-4475,-4903.22580645161,-4223.21428571429,3459.15780042644
2010,"Alt2v3noTUCP",522.197137302552,296.308587099237,604493.369952969,-2910.14340495185,-4475,-4903.22580645161,-4223.21428571429,3512.26672127055
2010,"Alt3",548.411205550441,296.308587099237,637985.538786947,82.8517067561569,-4194.26610045191,-909.618689708261,3207.5830631872,7676.48279296313
2010,"Alt4",534.386115545056,296.308587099237,637623.632081822,-3503.07101778411,-4475,-5023.82435748176,-3852.50351667539,2543.35658511249
2010,"EXP1",419.318724682106,451.347683172539,897903.835705098,2046.1776241416,2817.47470428054,6887.79981415732,5665.69842560983,12919.3595960221
2010,"EXP3",419.318724682106,451.347683172539,952036.528936572,1533.41518247575,1091.72001840327,6273.07762898598,7172.04215450493,12759.7262341386
2010,"NAA",534.386115545056,296.308587099237,634801.479025753,-1744.22423033915,-5000,-4903.22580645161,-2290.75058598573,2573.56845835868
2011,"Alt1",891.878690047848,430.708080503376,1353974.07281555,-4290.85677777541,-5926.23140317397,-6256.60728212909,-3650.03423007133,-6247.3884929652
2011,"Alt2v1wTUCP",890.507578500438,429.365343485126,1385458.01208907,-4322.2194990727,-5000,-5084.28466080767,-3199.3334515132,-3905
2011,"Alt2v1woTUCP",890.507578500438,429.365343485126,1385427.1074461,-4322.29379415162,-5000,-5084.02215375326,-3199.04895050293,-3905
2011,"Alt2v2noTUCP",890.507578500438,428.167281447145,1387672.5605944,-4257.70830139434,-5000,-5573.10175927744,-3201.41419712138,-3860.55201612609
2011,"Alt2v3noTUCP",890.507578500438,429.891016320606,1387650.40744069,-4256.48550989964,-5000,-5573.56324092541,-3152.69655838124,-3695.36198169957
2011,"Alt3",1054.50274551067,436.780259166098,1141492.03740165,4144.06152103338,-5000,-2497.52605621137,-1369.79762479062,-717.247561091219
2011,"Alt4",890.507578500438,429.365343485126,1402394.123562,-4216.43820391611,-4505,-5087.59050159072,-3198.78745833766,-3950
2011,"EXP1",927.533231409101,484.360390153048,2140339.57326868,9066.71457869535,9127.16213361457,570.611280629196,804.207040860394,1392.19977558338
2011,"EXP3",927.533231409101,484.360390153048,2104733.07473296,7626.98385981888,5593.67146363645,691.821078545299,880.455357095355,1367.33991999963
2011,"NAA",890.507578500438,429.10121125833,1398815.52839466,-2725.97903870218,-5000,-5940.01981848848,-3652.84728401261,-4070
2012,"Alt1",3650.84744397566,741.903519764638,576654.336741265,-3244.285628617,-6316.33418131108,-9441.69493695986,-5233.45748073918,-3348.18142419561
2012,"Alt2v1wTUCP",5638.46885290703,698.764397564298,572445.536209351,-2911.23289546968,-4475,-4827.01612903226,-3875,-3500
2012,"Alt2v1woTUCP",5638.46885290703,698.764397564298,572800.962507699,-2910.9026050505,-4475,-4827.01612903226,-3875,-3500
2012,"Alt2v2noTUCP",5638.46885290703,681.711851026908,573730.146772339,-1671.54935102055,-4475,-4827.01612903226,-3875,-1519.94767846136
2012,"Alt2v3noTUCP",5638.46885290703,677.260137206139,569300.639435338,-1641.79113578654,-4475,-4827.01612903226,-3850.34625199603,-1361.1908068223
2012,"Alt3",5638.46885290703,671.62052015469,647000,-416.411187484965,-1189.34055951099,-4587.13869436658,-86.9278612853138,-755.8800365547
2012,"Alt4",5638.46885290703,698.764397564298,572547.803397051,-2935.08946524921,-4475,-4323.54838709677,-4250,-3500
2012,"EXP1",2989.08933597167,749.731060645667,50683.7381511693,574.720624589098,-656.271175897177,1655.03296531341,915.865794323522,748.011823981923
2012,"EXP3",2989.08933597167,749.731060645667,445500,519.320866498134,-564.939429471875,1174.17611688468,614.13181178036,564.177514251265
2012,"NAA",5638.46885290703,696.101053269458,596753.550010665,-2198.56635662985,-5000,-4903.22580645161,-4460,-3500
2013,"Alt1",1134.5867485218,578.128260578477,481553.255401413,-2762.46370743949,-6007.32272376937,-2085.39942853388,-5340.83311035645,-5054.6161214747
2013,"Alt2v1wTUCP",1124.29333853769,569.017523869639,476500,-1655.91891366623,-4400,-1476.61396278362,-3808.03571428571,-4325
2013,"Alt2v1woTUCP",1124.29333853769,569.017523869639,476500,-1655.89362629153,-4400,-1302.32383277302,-3808.03571428571,-4325
2013,"Alt2v2noTUCP",1145.67211242297,566.555823449331,476796.132216084,-2137.61756011856,-4400,-1000.89685796233,-3808.03571428571,-4280.55201612609
2013,"Alt2v3noTUCP",1124.29333853769,591.807645327769,476796.498269225,-1334.64885829963,-4400,-1232.05290754201,-3808.03571428571,-4280.55201612609
2013,"Alt3",1134.5867485218,576.43233525673,655400,-527.590154349418,-1297.29840727287,-493.984551800891,-4660.40937937279,-5000
2013,"Alt4",1113.87729024482,606.735009075185,476500,-1655.91891324233,-4400,-1320.696397056,-5000,-4775
2013,"EXP1",1170.77043355786,663.244595010745,8976.54735393183,174.195279640536,-638.898503891769,26.8813540144393,1018.71939431406,946.619456912714
2013,"EXP3",1170.77043355786,663.244595010745,383500,226.398322653246,-584.874925266782,103.314305095974,1029.90927841397,921.024331616846
2013,"NAA",1134.5867485218,569.017523869639,476500,-1588.0224746933,-5000,-953.912943848491,-4113.88609589323,-4625
2014,"Alt1",1040.79513624376,270.114115459406,337000,-1442.3842537809,-2172.05056211862,-6359.49487983311,-7358.52891534709,-1292.01698022552
