region,year,month,IBMR,sal_base_median,sal_base_l95,sal_base_u95,sal_D1641_median,sal_D1641_l95,sal_D1641_u95,sal_NAA_median,sal_NAA_l95,sal_NAA_u95
Confluence,1999,6,mysid,1,1,1,65.99465837318763,30.473083105095697,130.963472740575,66.62522413175347,30.309515356549017,140.65613390935258
Confluence,1999,6,othcalad,1,1,1,0.2260014318155199,0.15526795781464983,0.33732852328082064,0.40752369519360854,0.2717245932221752,0.6030930185968935
Confluence,1999,6,othcaljuv,1,1,1,0.26139018386812785,0.21571938908660376,0.31438372415408955,0.3425172212530079,0.2810143019267062,0.4139553457251581
Confluence,1999,6,othclad,1,1,1,0.058905918544207334,0.04451900856160827,0.07905310037294257,0.0772633449692225,0.05812976698456484,0.10279194271263746
Confluence,1999,6,othcyc,1,1,1,26.253625334529218,15.224620308374943,48.43497496439228,21.213017405021755,11.704377455945979,39.40455786881942
Confluence,1999,6,other,1,1,1,0.39677773178360065,0.18355354042439903,0.8025774894062285,0.3073527007964571,0.14388769337142185,0.6110057921644053
Confluence,1999,6,pdiapfor,1,1,1,0.3736548112533217,0.2810619154955702,0.49716641784064336,0.4579431851024933,0.3483119589058609,0.5909030321828198
Confluence,1999,7,acartela,1,1,1,1.0297417101307236,0.9289295341505057,1.1382505706719206,1.0431492767234989,0.9076191396436633,1.198587428445531
Confluence,1999,7,allcopnaup,1,1,1,1.563655227313585,1.3140629747210637,1.8650963096524842,1.7741910707235786,1.4142831882865328,2.2542589384261786
Confluence,1999,7,daphnia,1,1,1,1.014438747264071,0.760433339989831,1.5688229096051491,0.9950348001230348,0.6569882890504724,1.7431289236017218
Confluence,1999,7,eurytem,1,1,1,0.94372652794465,0,Inf,0.9084424845852602,0,Inf
Confluence,1999,7,limno,1,1,1,0.8938754294910836,0.7225733284935587,1.0960428828280824,0.8770692976628929,0.6492690610109434,1.1576671158538516
Confluence,1999,7,mysid,1,1,1,1.5806326662289492,1.144459265073091,2.159809199864989,1.807907834054084,1.1701559550936473,2.749668703102257
Confluence,1999,7,othcalad,1,1,1,1.5657573678844683,1.3685508017069508,1.7820084381346095,1.8969573135914606,1.5751400019252544,2.2681522036726047
Confluence,1999,7,othcaljuv,1,1,1,1.4083986584077546,1.3237022311634736,1.495577705971308,1.5993868284558852,1.4698041980260905,1.7426815955746817
Confluence,1999,7,othclad,1,1,1,1.4120604755224122,1.2778099436860582,1.5797553984929604,1.562343840878457,1.3660631356946595,1.8141988480171383
Confluence,1999,7,othcyc,1,1,1,0.8061060540149111,0.6702938271005099,0.9825569815354263,0.761266502566743,0.5863417200196214,1.0073875677639565
Confluence,1999,7,other,1,1,1,0.5569209331557848,0.4399734750613793,0.7043692774923238,0.47773643897386564,0.34535326259419813,0.6630383452588433
Confluence,1999,7,pdiapfor,1,1,1,1.5418490169573005,1.4244573935021911,1.6583895188904645,1.7304491262000388,1.5500602982536489,1.9089553248245779
Confluence,1999,8,acartela,1,1,1,1.5507202448635413,1.096726534042023,2.3007588995909103,1.545956162162743,1.1029916580299564,2.257000716584136
Confluence,1999,8,allcopnaup,1,1,1,0.19294916145039515,0.08534713529462475,0.3692363378123345,0.21400900468728287,0.10167075043791723,0.3924375634276314
Confluence,1999,8,daphnia,1,1,1,Inf,0.687717220226524,Inf,Inf,0.6289024099102294,Inf
Confluence,1999,8,eurytem,1,1,1,0.029075933880897287,0,0.9822176598948756,0.09397232583748269,0,1.1000931137576035
Confluence,1999,8,limno,1,1,1,2.9221985284125616,1.508112087702958,5.663441470144503,2.8512675135319046,1.4823083168771756,5.440198960902294
Confluence,1999,8,mysid,1,1,1,0.9537348435316856,0.48898496923889967,1.9262736365853899,1.0127917123027266,0.5303961248706784,1.9729878863092172
Confluence,1999,8,othcalad,1,1,1,0.23996817874142187,0.13097711486062402,0.41999672638432056,0.2214664316894606,0.1228070636626375,0.3830199858714927
Confluence,1999,8,othcaljuv,1,1,1,0.2001030772315897,0.16295906407484506,0.24736762830136827,0.20921357022250103,0.1712812546926773,0.2570653742568529
Confluence,1999,8,othclad,1,1,1,0.2100471948011471,0.1471411927214537,0.28706504974809904,0.22597478989221456,0.16170065790949792,0.3063471563833475
Confluence,1999,8,othcyc,1,1,1,3.4922631205024635,1.9134911535240278,6.419440301546879,3.3238706269339833,1.8460616327249406,5.981328006717496
Confluence,1999,8,other,1,1,1,4.221142885787521,2.004269642855755,8.747607333854896,3.805506307553938,1.8337754758364568,7.796094529792244
Confluence,1999,8,pdiapfor,1,1,1,0.34871277979764914,0.2603258597582202,0.465760841495456,0.37068797531106745,0.2800317591284953,0.4926168924342174
Confluence,1999,9,acartela,1,1,1,0.9335008862299432,0.864077266671519,1.0042509818839642,0.9197015503859862,0.8080052775808844,1.0402513893620515
Confluence,1999,9,allcopnaup,1,1,1,1.352270725279689,0.9967397979094121,Inf,1.6844768274177424,1.1180254597359247,Inf
Confluence,1999,9,daphnia,1,1,1,0.24607778009560613,0,1.080712158247917,0,0,0.9530093278276005
Confluence,1999,9,eurytem,1,1,1,1.6001267982946956,1.1718833441118828,Inf,2.132903284009701,1.3346962852877704,Inf
Confluence,1999,9,limno,1,1,1,0.886534985032181,0.7845297129238349,0.9982352184054406,0.8343606356364344,0.6973600307945474,1.008353761836092
Confluence,1999,9,mysid,1,1,1,1.1591683099885044,1.0185098877587557,1.3277475462574024,1.2158818260481836,0.9752289221388774,1.520940572336694
Confluence,1999,9,othcalad,1,1,1,0.015236888642281132,0,0.3699136938679287,0,0,0.17533326903652705
Confluence,1999,9,othcaljuv,1,1,1,1.0408313258170536,0.990823693089885,1.091022450734057,1.1360728514512637,1.0513133489239979,1.229006035210093
Confluence,1999,9,othclad,1,1,1,1.3247935189648508,1.226015943090354,1.4429871831446963,1.5503703380349294,1.371171175827572,1.7823831454313077
Confluence,1999,9,othcyc,1,1,1,0.8255278298358528,0.7467522736062719,0.9283040617892114,0.7603691294164835,0.6467923186588753,0.9118605797733329
Confluence,1999,9,other,1,1,1,0.8647580611744542,0.7539154672148878,1.0032269325141883,0.7735809351354752,0.622835466904892,0.957413005935563
Confluence,1999,9,pdiapfor,1,1,1,1.0480623458722924,0.9673226580485372,1.1343331448785725,1.0845131788270632,0.9665897841738841,1.2094934950863807
Confluence,1999,10,acartela,1,1,1,0.6523263842631708,0.44287595249341316,0.9391773077950437,0.627442283816968,0.41804779250307506,0.922023707717918
Confluence,1999,10,allcopnaup,1,1,1,0.5366223381349451,0,Inf,0.6040308849346414,0,Inf
Confluence,1999,10,daphnia,1,1,1,0.38565282512287535,0,Inf,0.3255976933866508,0,Inf
Confluence,1999,10,eurytem,1,1,1,0.852293466862488,0.21132291009453485,2.422402334770913,0.9255000268243833,0.25245258890871064,2.8164864374732157
Confluence,1999,10,limno,1,1,1,0.7256766570098091,0.3570087143300072,1.448301550613613,0.6856538051550389,0.3286383257244079,1.4114162214708423
Confluence,1999,10,mysid,1,1,1,2.6007889054209454,1.2973977368820728,5.297800320440349,2.7504884959725153,1.3352007001718216,5.836825973482896
Confluence,1999,10,othcalad,1,1,1,0.007176004918253667,0,0.0400006465650601,0,0,0.021116706373586792
Confluence,1999,10,othcaljuv,1,1,1,0.5884227810500144,0.4590040922785259,0.7432646347603261,0.5980659145268262,0.4607687671562326,0.7632011756316932
Confluence,1999,10,othclad,1,1,1,3.0580877632823427,1.9164555577045264,5.889376204654834,3.5487522903597246,2.2001357233233305,7.026637361235469
Confluence,1999,10,othcyc,1,1,1,0.5144435404555778,0.27911502800736465,0.9612340667013175,0.4735432568393454,0.250633269289922,0.9134911364167692
Confluence,1999,10,other,1,1,1,1.3234028443115493,0.6680863598846696,2.787649769015318,1.334547542461653,0.6474661955444916,2.9732443127211114
Confluence,1999,10,pdiapfor,1,1,1,1.3717546590013718,0.9301493344977306,1.954028330153934,1.3772786748020365,0.9103986379466841,2.016321353271641
Confluence,1999,11,acartela,1,1,1,0.8264006463909231,0.6300106897611092,1.097106820676884,0.8090593693743815,0.6008926536786149,1.102214916623315
Confluence,1999,11,allcopnaup,1,1,1,0.6772696687896657,0,8.9893964104183,0.6467609086383458,0,9.912703339267198
Confluence,1999,11,daphnia,1,1,1,1.4310990588786592,0.28257169907375285,Inf,1.4475644558915137,0.21008435896817718,Inf
Confluence,1999,11,eurytem,1,1,1,0.6735727712142445,0.41881042097294663,1.0466082461598234,0.647486640805432,0.3818280617611777,1.0439396144524953
Confluence,1999,11,limno,1,1,1,0.9193055311104461,0.6269270885322515,1.345696340396576,0.9141193387468046,0.6004741333106227,1.3894444918849662
Confluence,1999,11,mysid,1,1,1,1.4112937574064657,0.8939828523345589,2.221395679535512,1.4668281463641257,0.8954305690525375,2.3954768324774802
Confluence,1999,11,othcalad,1,1,1,0.13658609020633342,0.09108127160124918,0.1990423012982801,0.11720984219674219,0.07368482294990558,0.17892768773173748
Confluence,1999,11,othcaljuv,1,1,1,0.6718176722872742,0.5622849462836398,0.7940845747051174,0.6548391743820228,0.5397217898590203,0.7879875871870728
Confluence,1999,11,othclad,1,1,1,2.155773633949279,1.387305708712081,4.11268494108339,2.2637134156574845,1.4210614768498369,4.443023686763572
Confluence,1999,11,othcyc,1,1,1,0.705634485399266,0.49128671336307356,0.9972360997925354,0.688704454483009,0.4675968057287539,1.0007276564393754
Confluence,1999,11,other,1,1,1,0.9720892372036718,0.6602738567853081,1.5414706858986764,0.9595176649249055,0.6300235823150502,1.581011495187162
Confluence,1999,11,pdiapfor,1,1,1,1.9505494259681906,1.5331315780356507,2.469589885852242,2.0196271048984578,1.561484392479204,2.6245676644397604
Confluence,1999,12,acartela,1,1,1,1.385285636535642,0.8092149781461027,2.24655446194765,1.3739679746844837,0.8141357308337973,2.208367040770338
Confluence,1999,12,allcopnaup,1,1,1,1.0308155116325173,0.17044321565094736,11.530983720584327,1.0375151975631907,0.19105987132116137,11.19069518178734
Confluence,1999,12,daphnia,1,1,1,0.25931932490435383,0.005755524517495454,0.7239597194730768,0.27167793803245843,0.019546901379393224,0.7235402650542561
Confluence,1999,12,eurytem,1,1,1,2.126582030661435,1.0563246689304282,4.264133726236949,2.0921109583264945,1.0594525184698733,4.105322167522195
Confluence,1999,12,limno,1,1,1,1.1660953462407986,0.5964699776938146,2.369031490350745,1.165194667620194,0.605880777495399,2.304879692055632
Confluence,1999,12,mysid,1,1,1,0.8124809226629253,0.34737337516219285,1.6751631974534789,0.8154859491658315,0.3598286374572809,1.6308827386974938
Confluence,1999,12,othcalad,1,1,1,5.377016354782365,2.4711426418715456,13.340911522881639,4.951946684100895,2.3417563263121877,12.045207858078053
Confluence,1999,12,othcaljuv,1,1,1,1.122715095319145,0.8076163452481744,1.5550832275419513,1.1061017148381382,0.8048819275891091,1.518135436379861
Confluence,1999,12,othclad,1,1,1,0.257604792125363,0.13954464855260648,0.45131132499054616,0.27041830826549823,0.15259822647461949,0.4586416780491132
Confluence,1999,12,othcyc,1,1,1,1.4290450271792763,0.7495226392397172,2.7722376847578705,1.4068099711532167,0.7537054024760799,2.660111694237314
Confluence,1999,12,other,1,1,1,1.2014534773704004,0.518989132756719,2.6431678224675665,1.1812711531337474,0.5258664694916196,2.5412693036638974
Confluence,1999,12,pdiapfor,1,1,1,0.4571508743610317,0.27459088453167363,0.7360211330537795,0.47709915365838346,0.29124993310059183,0.7536908466360099
Confluence,2000,1,acartela,1,1,1,0.004928792758775998,0.0018054025732851093,0.0095104604506021009,0.004928792758775998,0.0018054025732851093,0.0095104604506021009
Confluence,2000,1,allcopnaup,1,1,1,0.7087578949735447,0.20791812999301337,2.1053494419047247,0.7087578949735447,0.20791812999301337,2.1053494419047247
Confluence,2000,1,daphnia,1,1,1,61.16212922614012,29.879121114623853,142.90126752356372,61.16212922614012,29.879121114623853,142.90126752356372
Confluence,2000,1,eurytem,1,1,1,0.007155743846471996,0,0.05729620349183135,0.007155743846471996,0,0.05729620349183135
Confluence,2000,1,limno,1,1,1,0.007037901193800386,0.003204754834541356,0.01471606832876118,0.007037901193800386,0.003204754834541356,0.01471606832876118
Confluence,2000,1,mysid,1,1,1,0.021980157133716288,0.004031053744551181,0.054138174831982085,0.021980157133716288,0.004031053744551181,0.054138174831982085
Confluence,2000,1,othcalad,1,1,1,3.3145818624927914,1.6673650707743448,6.772463854540551,3.3145818624927914,1.6673650707743448,6.772463854540551
Confluence,2000,1,othcaljuv,1,1,1,0.7951166624898613,0.5626516837600538,1.0881083351707825,0.7951166624898613,0.5626516837600538,1.0881083351707825
Confluence,2000,1,othclad,1,1,1,39.31685254093304,25.52796174401105,64.53605223746078,39.31685254093304,25.52796174401105,64.53605223746078
Confluence,2000,1,othcyc,1,1,1,0.15115365581583357,0.08502911653319829,0.2797293193913907,0.15115365581583357,0.08502911653319829,0.2797293193913907
Confluence,2000,1,other,1,1,1,6.0078759905434245,2.7416765494703914,12.421107561107007,6.0078759905434245,2.7416765494703914,12.421107561107007
Confluence,2000,1,pdiapfor,1,1,1,0.14706164028415256,0.0821724871870564,0.24700222338594968,0.14706164028415256,0.0821724871870564,0.24700222338594968
Confluence,2000,2,acartela,1,1,1,1,1,1,1,1,1
Confluence,2000,2,allcopnaup,1,1,1,1,1,1,1,1,1
Confluence,2000,2,daphnia,1,1,1,1,1,1,1,1,1
Confluence,2000,2,eurytem,1,1,1,1,1,1,1,1,1
Confluence,2000,2,limno,1,1,1,1,1,1,1,1,1
Confluence,2000,2,mysid,1,1,1,1,1,1,1,1,1
Confluence,2000,2,othcalad,1,1,1,1,1,1,1,1,1
Confluence,2000,2,othcaljuv,1,1,1,1,1,1,1,1,1
Confluence,2000,2,othclad,1,1,1,1,1,1,1,1,1
Confluence,2000,2,othcyc,1,1,1,1,1,1,1,1,1
Confluence,2000,2,other,1,1,1,1,1,1,1,1,1
Confluence,2000,2,pdiapfor,1,1,1,1,1,1,1,1,1
Confluence,2000,3,acartela,1,1,1,1,1,1,1,1,1
Confluence,2000,3,allcopnaup,1,1,1,1,1,1,1,1,1
Confluence,2000,3,daphnia,1,1,1,1,1,1,1,1,1
Confluence,2000,3,eurytem,1,1,1,1,1,1,1,1,1
Confluence,2000,3,limno,1,1,1,1,1,1,1,1,1
Confluence,2000,3,mysid,1,1,1,1,1,1,1,1,1
Confluence,2000,3,othcalad,1,1,1,1,1,1,1,1,1
Confluence,2000,3,othcaljuv,1,1,1,1,1,1,1,1,1
Confluence,2000,3,othclad,1,1,1,1,1,1,1,1,1
Confluence,2000,3,othcyc,1,1,1,1,1,1,1,1,1
Confluence,2000,3,other,1,1,1,1,1,1,1,1,1
Confluence,2000,3,pdiapfor,1,1,1,1,1,1,1,1,1
Confluence,2000,4,acartela,1,1,1,1,1,1,1,1,1
Confluence,2000,4,allcopnaup,1,1,1,1,1,1,1,1,1
Confluence,2000,4,daphnia,1,1,1,1,1,1,1,1,1
Confluence,2000,4,eurytem,1,1,1,1,1,1,1,1,1
Confluence,2000,4,limno,1,1,1,1,1,1,1,1,1
Confluence,2000,4,mysid,1,1,1,1,1,1,1,1,1
Confluence,2000,4,othcalad,1,1,1,1,1,1,1,1,1
Confluence,2000,4,othcaljuv,1,1,1,1,1,1,1,1,1
Confluence,2000,4,othclad,1,1,1,1,1,1,1,1,1
Confluence,2000,4,othcyc,1,1,1,1,1,1,1,1,1
Confluence,2000,4,other,1,1,1,1,1,1,1,1,1
Confluence,2000,4,pdiapfor,1,1,1,1,1,1,1,1,1
Confluence,2000,5,acartela,1,1,1,1,1,1,1,1,1
Confluence,2000,5,allcopnaup,1,1,1,1,1,1,1,1,1
Confluence,2000,5,daphnia,1,1,1,1,1,1,1,1,1
Confluence,2000,5,eurytem,1,1,1,1,1,1,1,1,1
Confluence,2000,5,limno,1,1,1,1,1,1,1,1,1
Confluence,2000,5,mysid,1,1,1,1,1,1,1,1,1
Confluence,2000,5,othcalad,1,1,1,1,1,1,1,1,1
Confluence,2000,5,othcaljuv,1,1,1,1,1,1,1,1,1
Confluence,2000,5,othclad,1,1,1,1,1,1,1,1,1
Confluence,2000,5,othcyc,1,1,1,1,1,1,1,1,1
Confluence,2000,5,other,1,1,1,1,1,1,1,1,1
Confluence,2000,5,pdiapfor,1,1,1,1,1,1,1,1,1
Confluence,2000,6,acartela,1,1,1,2.8318219192679503,2.4396496126037004,3.321145909448428,2.3584748736490746,2.1793435034362143,2.5729146006804577
Confluence,2000,6,allcopnaup,1,1,1,0.6159387295003924,0.44836437822882114,0.8207652174908591,0.7565703771125318,0.6243860183725104,0.8998266052789554
Confluence,2000,6,daphnia,1,1,1,0.48740632957763486,0.3820914762299518,0.6104303385370923,0.5605032490729855,0.4844067504673666,0.6373326080854005
Confluence,2000,6,eurytem,1,1,1,0.6395388303234069,0.5133169591734775,0.7837469065322165,0.6558605877409653,0.5806293341994503,0.7363371669739829
Confluence,2000,6,limno,1,1,1,2.9430868947110236,2.03414556742818,4.270815796341783,2.3624200932598454,1.939886721421936,2.873111473711628
Confluence,2000,6,mysid,1,1,1,2.1698824370282708,1.4799508184325232,3.189299182872274,2.218405689548336,1.8071811359253651,2.717958968001577
Confluence,2000,6,othcalad,1,1,1,0.27058794042876594,0.22073047390912437,0.32562651376518903,0.4865420173816758,0.4347998536398999,0.5366688436098476
Confluence,2000,6,othcaljuv,1,1,1,0.48356072168612585,0.4415753439471402,0.5309687405053151,0.6351480854632028,0.6023570539885393,0.6688135267766321
Confluence,2000,6,othclad,1,1,1,0.3691141301652559,0.3184838862577017,0.4222942091083561,0.4827635893459369,0.4449038709343406,0.5215318017193264
Confluence,2000,6,othcyc,1,1,1,2.647804865489932,1.789633114915448,3.7108061436868605,2.1130771559633774,1.72114113787348,2.5404005581879745
Confluence,2000,6,other,1,1,1,1.3321838077657562,0.8524481824524408,2.218760555986923,1.027108765659143,0.8028804216834295,1.3176702146825967
Confluence,2000,6,pdiapfor,1,1,1,0.5909681142539658,0.5146202457040564,0.6904528281578385,0.7245134369710912,0.6699838259843113,0.7951880869288873
Confluence,2000,7,acartela,1,1,1,1.0161376898116097,0.9031176058845384,1.1480451935523133,1.0291421306556252,0.9499172720878245,1.1168027330183337
Confluence,2000,7,allcopnaup,1,1,1,0.6751927494771464,0.5564356125140971,0.8102233406625495,0.7660537863254167,0.6706544536072188,0.865967713655246
Confluence,2000,7,daphnia,1,1,1,1.0166412193976324,0.6819280396800279,1.5406542288642158,0.9960110135644726,0.7671714357292291,1.325514265001045
Confluence,2000,7,eurytem,1,1,1,0.8505844172346545,0,Inf,0.8366040300615926,0,Inf
Confluence,2000,7,limno,1,1,1,1.104673578947728,0.8450504432776476,1.469929530427136,1.0800524959389173,0.8950093618328631,1.3212595764150605
Confluence,2000,7,mysid,1,1,1,0.735675801657228,0.5294881243571202,1.0414841993557338,0.8399488114588065,0.6763824824199343,1.0573251900077627
Confluence,2000,7,othcalad,1,1,1,0.51866057915192465,0.44364614527162194,0.6022733611029498,0.6283574646272054,0.5657538403211442,0.6951514859034305
