"Cohort_Year","scenario","ACM_BPUV_Feb1Feb1","ACM_BPUV_Mar1Mar1","Outflow_Jun0Aug0","OMR_AprMar","OMR_Jun","OMR_DecJan","OMR_Feb","OMR_Mar"
2012,"EXP1",960.049392938714,562.056381362839,50683.7381511693,574.720624589098,-656.271175897177,1655.03296531341,915.865794323522,748.011823981923
2012,"EXP3",960.049392938714,562.056381362839,445500,519.320866498134,-564.939429471875,1174.17611688468,614.13181178036,564.177514251265
2012,"NAA",960.648711889091,650.974269282197,596753.550010665,-2198.56635662985,-5000,-4903.22580645161,-4460,-3500
2013,"Alt1",988.956357405006,627.784447755754,481553.255401413,-2762.46370743949,-6007.32272376937,-2085.39942853388,-5340.83311035645,-5054.6161214747
2013,"Alt2v1wTUCP",1000.77606237913,635.543805030536,476500,-1655.91891366623,-4400,-1476.61396278362,-3808.03571428571,-4325
2013,"Alt2v1woTUCP",998.280102488189,635.216344828234,476500,-1655.89362629153,-4400,-1302.32383277302,-3808.03571428571,-4325
2013,"Alt2v2noTUCP",981.090619125972,635.216344828234,476796.132216084,-2137.61756011856,-4400,-1000.89685796233,-3808.03571428571,-4280.55201612609
2013,"Alt2v3noTUCP",1002.4960560135,603.62122974595,476796.498269225,-1334.64885829963,-4400,-1232.05290754201,-3808.03571428571,-4280.55201612609
2013,"Alt3",992.638572945947,633.882372762245,655400,-527.590154349418,-1297.29840727287,-493.984551800891,-4660.40937937279,-5000
2013,"Alt4",1005.52418531636,575.282906049437,476500,-1655.91891324233,-4400,-1320.696397056,-5000,-4775
2013,"EXP1",963.340199192811,533.934685741341,8976.54735393183,174.195279640536,-638.898503891769,26.8813540144393,1018.71939431406,946.619456912714
2013,"EXP3",963.340199192811,533.934685741341,383500,226.398322653246,-584.874925266782,103.314305095974,1029.90927841397,921.024331616846
2013,"NAA",990.816892062065,635.216344828234,476500,-1588.0224746933,-5000,-953.912943848491,-4113.88609589323,-4625
2014,"Alt1",662.350840587954,272.427665537885,337000,-1442.3842537809,-2172.05056211862,-6359.49487983311,-7358.52891534709,-1292.01698022552
2014,"Alt2v1wTUCP",685.499889906617,261.335519090421,276000,-1585.41771734428,-1459.55247409021,-4728.82199264591,-3982.14285714286,-2497.90528497327
2014,"Alt2v1woTUCP",685.499889906617,277.86123013442,337000,-1313.28909890664,-2414.35891633503,-4734.8707556094,-3982.14285714286,-1299.87751470016
2014,"Alt2v2noTUCP",683.961817199687,277.86123013442,337000,-1363.19150112918,-2381.36342886259,-4732.98092220044,-3982.14285714286,-1300.33424732135
2014,"Alt2v3noTUCP",686.57816953679,278.509808387419,337000,-1323.40023987335,-2453.54354589011,-4779.16087884443,-3982.14285714286,-1299.77984952668
2014,"Alt3",992.769488835449,269.291984548442,492000,-454.228619375396,-1536.25148459194,-1440.64548663469,-2121.12052320307,-1990.36856865184
2014,"Alt4",674.275429717473,262.840815139004,276000,-1528.66792073294,-1444.95425012549,-4359.51668475086,-5000,-2423.48404774629
2014,"EXP1",662.683909195826,265.48050427885,0,86.568590785983,-748.818663668804,891.093274373441,876.067009200035,470.179479143505
2014,"EXP3",662.683909195826,265.48050427885,276000,239.9230711299,-725.172031788054,1025.19763508358,803.690804639679,471.696367445544
2014,"NAA",688.850096479692,260.817164269321,276000,-1409.24751534406,-1670.646639317,-4801.69092922208,-4316.42857142857,-2374.71250761453
2015,"Alt1",1268.06537420636,486.592853492011,430000,-1468.18011555649,-1693.44750003558,-5384.02538592117,-1747.21342196723,-9035.25183231462
2015,"Alt2v1wTUCP",1268.06537420636,484.654393429193,329702.476236529,-1114.98901034206,-1729.31501328209,-2784.40789720811,-3582.06828842654,-3905
2015,"Alt2v1woTUCP",1268.06537420636,484.654393429193,430000,-1441.72793952685,-1544.7509502295,-4223.77649753319,-2907.92583869541,-3905
2015,"Alt2v2noTUCP",1268.06537420636,484.778061841701,430000,-1416.19358381339,-1583.83849404747,-4743.29552874251,-2671.91644476063,-1890.02473104957
2015,"Alt2v3noTUCP",1268.06537420636,484.778061841701,430000,-1443.96054597169,-1532.6914468194,-2246.22283085228,-2719.99434757511,-1890.02473104957
2015,"Alt3",1251.53591536927,484.778061841701,492000,-613.01676303591,-1577.46792859194,-2367.12416890916,88.7768203223479,-5000
2015,"Alt4",1268.06537420636,484.654393429193,316374.362095344,-1145.03758253919,-1719.30243702841,-2132.54798615154,-3598.44965543801,-3950
2015,"EXP1",1460.73643180497,714.371022059999,0,-57.3880448846206,-985.426431643806,1058.45654777028,1098.79394445712,2729.31560233112
2015,"EXP3",1460.73643180497,714.371022059999,276000,86.2183638879728,-955.357220561431,1184.16336647621,746.982087005721,1534.96219177158
2015,"NAA",1268.06537420636,484.654393429193,317888.316606645,-1196.44447581631,-1934.1529784744,-3237.40568367371,-3247.84059123268,-4070
2016,"Alt1",1110.60625,792.6025,595510.486643443,-2946.01245767894,-1607.93661425867,-8591.77328167401,15376.7991666213,-2440.01921406479
2016,"Alt2v1wTUCP",1110.60625,792.6025,563277.376337151,-2817.77951171317,-4475,-4903.22580645161,13188.1223571224,-3009.00337188754
2016,"Alt2v1woTUCP",1110.60625,792.6025,563525.406919236,-2815.72890287723,-4475,-4903.22580645161,13284.302309843,-3005.47273474568
2016,"Alt2v2noTUCP",1110.60625,792.6025,558827.891787253,-2293.15551506753,-4475,-4903.22580645161,13153.7210842627,-3006.42065071757
2016,"Alt2v3noTUCP",1110.60625,792.6025,565308.088319644,-2238.70789569747,-4475,-4903.22580645161,13154.0754909394,-2171.28765734874
2016,"Alt3",1110.60625,792.6025,572869.161982335,-247.538116691499,-1692.81525303783,-2347.83985024584,19036.9450158665,3994.12705569728
2016,"Alt4",1110.60625,792.6025,561854.631692078,-2828.98737225098,-4475,-4323.54838709677,13233.7513691426,-3003.30719786755
2016,"EXP1",1110.60625,792.6025,74545.6243483041,974.886765480237,-597.179997701294,6215.16332126192,31352.0710788677,12432.9386204601
2016,"EXP3",1110.60625,792.6025,491967.175257694,658.664381732698,-504.764087804671,3445.58241656988,29710.8082016457,11560.8333502784
2016,"NAA",1110.60625,792.6025,600532.297723083,-2069.96035189962,-4999.99999999998,-4903.22580645161,14717.7261985833,-2645.78162520616
