"Date","X2","Scenario","Month","Region","X2_original","salinity"
"1921-11-30",0.858426478093623,"NAA",11,"Confluence",83.32453,2.58060962339493
"1921-11-30",0.858426478093623,"NAA",11,"NE Suisun",83.32453,3.73069470422345
"1921-11-30",0.858426478093623,"NAA",11,"NW Suisun",83.32453,4.21437550804091
"1921-11-30",0.858426478093623,"NAA",11,"SE Suisun",83.32453,3.59867670203919
"1921-11-30",0.858426478093623,"NAA",11,"Suisun Marsh",83.32453,3.36499074824527
"1921-11-30",0.858426478093623,"NAA",11,"SW Suisun",83.32453,4.42909609700145
"1921-11-30",0.948763498038429,"D1641",11,"Confluence",84.32453,2.70445718191483
"1921-11-30",0.948763498038429,"D1641",11,"NE Suisun",84.32453,3.866197583095
"1921-11-30",0.948763498038429,"D1641",11,"NW Suisun",84.32453,4.33834828732033
"1921-11-30",0.948763498038429,"D1641",11,"SE Suisun",84.32453,3.73226538626186
"1921-11-30",0.948763498038429,"D1641",11,"Suisun Marsh",84.32453,3.45203787503581
"1921-11-30",0.948763498038429,"D1641",11,"SW Suisun",84.32453,4.526936618995
"1921-12-31",-0.0784518901404482,"NAA",12,"Confluence",72.953606,1.71877051182732
"1921-12-31",-0.0784518901404482,"NAA",12,"NE Suisun",72.953606,2.74797915109329
"1921-12-31",-0.0784518901404482,"NAA",12,"NW Suisun",72.953606,3.35123774149314
"1921-12-31",-0.0784518901404482,"NAA",12,"SE Suisun",72.953606,2.63581311613383
"1921-12-31",-0.0784518901404482,"NAA",12,"Suisun Marsh",72.953606,2.88480611731013
"1921-12-31",-0.0784518901404482,"NAA",12,"SW Suisun",72.953606,3.83697398471392
"1921-12-31",0.0118851298043582,"D1641",12,"Confluence",73.953606,1.83222491295761
"1921-12-31",0.0118851298043582,"D1641",12,"NE Suisun",73.953606,2.87308887257522
"1921-12-31",0.0118851298043582,"D1641",12,"NW Suisun",73.953606,3.46481736338294
"1921-12-31",0.0118851298043582,"D1641",12,"SE Suisun",73.953606,2.75900864296688
"1921-12-31",0.0118851298043582,"D1641",12,"Suisun Marsh",73.953606,2.96146008671105
"1921-12-31",0.0118851298043582,"D1641",12,"SW Suisun",73.953606,3.92442134931785
"1922-01-31",-0.702069658356153,"NAA",1,"Confluence",66.05037,0.1
"1922-01-31",-0.702069658356153,"NAA",1,"NE Suisun",66.05037,0.1
"1922-01-31",-0.702069658356153,"NAA",1,"NW Suisun",66.05037,0.392567655149975
"1922-01-31",-0.702069658356153,"NAA",1,"SE Suisun",66.05037,0.1
"1922-01-31",-0.702069658356153,"NAA",1,"Suisun Marsh",66.05037,0.181042524551728
"1922-01-31",-0.702069658356153,"NAA",1,"SW Suisun",66.05037,1.05870103762787
"1922-01-31",-0.611732638411346,"D1641",1,"Confluence",67.05037,0.1
"1922-01-31",-0.611732638411346,"D1641",1,"NE Suisun",67.05037,0.1
"1922-01-31",-0.611732638411346,"D1641",1,"NW Suisun",67.05037,0.499229241747493
"1922-01-31",-0.611732638411346,"D1641",1,"SE Suisun",67.05037,0.1
"1922-01-31",-0.611732638411346,"D1641",1,"Suisun Marsh",67.05037,0.250778458660362
"1922-01-31",-0.611732638411346,"D1641",1,"SW Suisun",67.05037,1.13923036693951
"1922-02-28",-1.66196047905096,"NAA",2,"Confluence",55.424706,0.1
"1922-02-28",-1.66196047905096,"NAA",2,"NE Suisun",55.424706,0.1
"1922-02-28",-1.66196047905096,"NAA",2,"NW Suisun",55.424706,0.1
"1922-02-28",-1.66196047905096,"NAA",2,"SE Suisun",55.424706,0.1
"1922-02-28",-1.66196047905096,"NAA",2,"Suisun Marsh",55.424706,0.1
"1922-02-28",-1.66196047905096,"NAA",2,"SW Suisun",55.424706,0.301789284884063
"1922-02-28",-1.57162345910616,"D1641",2,"Confluence",56.424706,0.1
"1922-02-28",-1.57162345910616,"D1641",2,"NE Suisun",56.424706,0.1
"1922-02-28",-1.57162345910616,"D1641",2,"NW Suisun",56.424706,0.1
"1922-02-28",-1.57162345910616,"D1641",2,"SE Suisun",56.424706,0.1
"1922-02-28",-1.57162345910616,"D1641",2,"Suisun Marsh",56.424706,0.1
"1922-02-28",-1.57162345910616,"D1641",2,"SW Suisun",56.424706,0.371670170689503
"1922-03-31",-1.58674732163724,"NAA",3,"Confluence",56.25729,0.1
"1922-03-31",-1.58674732163724,"NAA",3,"NE Suisun",56.25729,0.1
"1922-03-31",-1.58674732163724,"NAA",3,"NW Suisun",56.25729,0.1
"1922-03-31",-1.58674732163724,"NAA",3,"SE Suisun",56.25729,0.1
"1922-03-31",-1.58674732163724,"NAA",3,"Suisun Marsh",56.25729,0.1
"1922-03-31",-1.58674732163724,"NAA",3,"SW Suisun",56.25729,0.429431015915335
"1922-03-31",-1.49641030169243,"D1641",3,"Confluence",57.25729,0.1
"1922-03-31",-1.49641030169243,"D1641",3,"NE Suisun",57.25729,0.1
"1922-03-31",-1.49641030169243,"D1641",3,"NW Suisun",57.25729,0.1
"1922-03-31",-1.49641030169243,"D1641",3,"SE Suisun",57.25729,0.1
"1922-03-31",-1.49641030169243,"D1641",3,"Suisun Marsh",57.25729,0.1
"1922-03-31",-1.49641030169243,"D1641",3,"SW Suisun",57.25729,0.50014627063063
"1922-04-30",-1.30842348003829,"NAA",4,"Confluence",59.33824,0.1
"1922-04-30",-1.30842348003829,"NAA",4,"NE Suisun",59.33824,0.1
"1922-04-30",-1.30842348003829,"NAA",4,"NW Suisun",59.33824,0.1
"1922-04-30",-1.30842348003829,"NAA",4,"SE Suisun",59.33824,0.1
"1922-04-30",-1.30842348003829,"NAA",4,"Suisun Marsh",59.33824,0.1
"1922-04-30",-1.30842348003829,"NAA",4,"SW Suisun",59.33824,0.752705208128981
"1922-04-30",-1.21808646009348,"D1641",4,"Confluence",60.33824,0.1
"1922-04-30",-1.21808646009348,"D1641",4,"NE Suisun",60.33824,0.1
"1922-04-30",-1.21808646009348,"D1641",4,"NW Suisun",60.33824,0.1
"1922-04-30",-1.21808646009348,"D1641",4,"SE Suisun",60.33824,0.1
"1922-04-30",-1.21808646009348,"D1641",4,"Suisun Marsh",60.33824,0.1
"1922-04-30",-1.21808646009348,"D1641",4,"SW Suisun",60.33824,0.826508017845116
"1922-05-31",-1.1122202354091,"NAA",5,"Confluence",61.510143,0.1
"1922-05-31",-1.1122202354091,"NAA",5,"NE Suisun",61.510143,0.1
"1922-05-31",-1.1122202354091,"NAA",5,"NW Suisun",61.510143,0.26434648935269
"1922-05-31",-1.1122202354091,"NAA",5,"SE Suisun",61.510143,0.1
"1922-05-31",-1.1122202354091,"NAA",5,"Suisun Marsh",61.510143,0.220472203177096
"1922-05-31",-1.1122202354091,"NAA",5,"SW Suisun",61.510143,1.04912625193085
"1922-05-31",-1.02188321546429,"D1641",5,"Confluence",62.510143,0.1
"1922-05-31",-1.02188321546429,"D1641",5,"NE Suisun",62.510143,0.1
"1922-05-31",-1.02188321546429,"D1641",5,"NW Suisun",62.510143,0.366458115522808
"1922-05-31",-1.02188321546429,"D1641",5,"SE Suisun",62.510143,0.1
"1922-05-31",-1.02188321546429,"D1641",5,"Suisun Marsh",62.510143,0.28565817685833
"1922-05-31",-1.02188321546429,"D1641",5,"SW Suisun",62.510143,1.1251056208151
"1922-06-30",0.0649322926342279,"NAA",6,"Confluence",74.54082,0.208330879473075
"1922-06-30",0.0649322926342279,"NAA",6,"NE Suisun",74.54082,1.25603900637566
"1922-06-30",0.0649322926342279,"NAA",6,"NW Suisun",74.54082,1.84099686128149
"1922-06-30",0.0649322926342279,"NAA",6,"SE Suisun",74.54082,1.14083473487077
"1922-06-30",0.0649322926342279,"NAA",6,"Suisun Marsh",74.54082,1.31595632450899
"1922-06-30",0.0649322926342279,"NAA",6,"SW Suisun",74.54082,2.28525561988653
"1922-06-30",0.155269312579034,"D1641",6,"Confluence",75.54082,0.323375897303767
"1922-06-30",0.155269312579034,"D1641",6,"NE Suisun",75.54082,1.382739344558
"1922-06-30",0.155269312579034,"D1641",6,"NW Suisun",75.54082,1.9561670998717
"1922-06-30",0.155269312579034,"D1641",6,"SE Suisun",75.54082,1.26562087840422
"1922-06-30",0.155269312579034,"D1641",6,"Suisun Marsh",75.54082,1.39420091061032
"1922-06-30",0.155269312579034,"D1641",6,"SW Suisun",75.54082,2.37429360119087
"1922-07-31",0.763082438481356,"NAA",7,"Confluence",82.269104,1.32366264887315
"1922-07-31",0.763082438481356,"NAA",7,"NE Suisun",82.269104,2.46144640156422
"1922-07-31",0.763082438481356,"NAA",7,"NW Suisun",82.269104,2.9572963722738
"1922-07-31",0.763082438481356,"NAA",7,"SE Suisun",82.269104,2.33144869018145
"1922-07-31",0.763082438481356,"NAA",7,"Suisun Marsh",82.269104,2.14688390618189
"1922-07-31",0.763082438481356,"NAA",7,"SW Suisun",82.269104,3.19959762501254
"1922-07-31",0.853419458426162,"D1641",7,"Confluence",83.269104,1.44645251875016
"1922-07-31",0.853419458426162,"D1641",7,"NE Suisun",83.269104,2.59589159179288
"1922-07-31",0.853419458426162,"D1641",7,"NW Suisun",83.269104,3.08021146291033
"1922-07-31",0.853419458426162,"D1641",7,"SE Suisun",83.269104,2.46397968576122
"1922-07-31",0.853419458426162,"D1641",7,"Suisun Marsh",83.269104,2.23287334432954
"1922-07-31",0.853419458426162,"D1641",7,"SW Suisun",83.269104,3.29638045836319
"1922-08-31",0.954547777425495,"NAA",8,"Confluence",84.38856,1.81793729166387
"1922-08-31",0.954547777425495,"NAA",8,"NE Suisun",84.38856,2.98042398300616
"1922-08-31",0.954547777425495,"NAA",8,"NW Suisun",84.38856,3.45183641495461
"1922-08-31",0.954547777425495,"NAA",8,"SE Suisun",84.38856,2.84636922028965
"1922-08-31",0.954547777425495,"NAA",8,"Suisun Marsh",84.38856,2.56316165314122
"1922-08-31",0.954547777425495,"NAA",8,"SW Suisun",84.38856,3.63875149819526
"1922-08-31",1.0448847973703,"D1641",8,"Confluence",85.38856,1.94285116127209
"1922-08-31",1.0448847973703,"D1641",8,"NE Suisun",85.38856,3.11699317296602
"1922-08-31",1.0448847973703,"D1641",8,"NW Suisun",85.38856,3.57687550532234
"1922-08-31",1.0448847973703,"D1641",8,"SE Suisun",85.38856,2.98102421560062
"1922-08-31",1.0448847973703,"D1641",8,"Suisun Marsh",85.38856,2.65127509102007
"1922-08-31",1.0448847973703,"D1641",8,"SW Suisun",85.38856,3.73765833127712
"1922-09-30",0.560873137081141,"NAA",9,"Confluence",80.030716,1.55078117795509
"1922-09-30",0.560873137081141,"NAA",9,"NE Suisun",80.030716,2.66247580143489
"1922-09-30",0.560873137081141,"NAA",9,"NW Suisun",80.030716,3.18413460871029
"1922-09-30",0.560873137081141,"NAA",9,"SE Suisun",80.030716,2.53676280038386
"1922-09-30",0.560873137081141,"NAA",9,"Suisun Marsh",80.030716,2.45637608004168
"1922-09-30",0.560873137081141,"NAA",9,"SW Suisun",80.030716,3.48492999257065
"1922-09-30",0.651210157025947,"D1641",9,"Confluence",81.030716,1.67132786113215
"1922-09-30",0.651210157025947,"D1641",9,"NE Suisun",81.030716,2.79467780496359
"1922-09-30",0.651210157025947,"D1641",9,"NW Suisun",81.030716,3.30480651264687
"1922-09-30",0.651210157025947,"D1641",9,"SE Suisun",81.030716,2.66705060926367
"1922-09-30",0.651210157025947,"D1641",9,"Suisun Marsh",81.030716,2.54012233148937
"1922-09-30",0.651210157025947,"D1641",9,"SW Suisun",81.030716,3.57946963922135
"1922-10-31",0.551195693482534,"NAA",10,"Confluence",79.92359,1.83608825121779
"1922-10-31",0.551195693482534,"NAA",10,"NE Suisun",79.92359,2.94653428684959
"1922-10-31",0.551195693482534,"NAA",10,"NW Suisun",79.92359,3.4694282675739
"1922-10-31",0.551195693482534,"NAA",10,"SE Suisun",79.92359,2.82102634581452
"1922-10-31",0.551195693482534,"NAA",10,"Suisun Marsh",79.92359,2.74562543635381
"1922-10-31",0.551195693482534,"NAA",10,"SW Suisun",79.92359,3.77302309562826
"1922-10-31",0.64153271342734,"D1641",10,"Confluence",80.92359,1.95652757873603
"1922-10-31",0.64153271342734,"D1641",10,"NE Suisun",80.92359,3.07862893471949
"1922-10-31",0.64153271342734,"D1641",10,"NW Suisun",80.92359,3.58999281585167
"1922-10-31",0.64153271342734,"D1641",10,"SE Suisun",80.92359,2.95120679903552
"1922-10-31",0.64153271342734,"D1641",10,"Suisun Marsh",80.92359,2.82926433214269
"1922-10-31",0.64153271342734,"D1641",10,"SW Suisun",80.92359,3.86745538662015
"1922-11-30",0.822623206978898,"NAA",11,"Confluence",82.9282,2.53180241746406
"1922-11-30",0.822623206978898,"NAA",11,"NE Suisun",82.9282,3.67726814517762
"1922-11-30",0.822623206978898,"NAA",11,"NW Suisun",82.9282,4.16551867336643
"1922-11-30",0.822623206978898,"NAA",11,"SE Suisun",82.9282,3.54600879575855
"1922-11-30",0.822623206978898,"NAA",11,"Suisun Marsh",82.9282,3.33076865742171
"1922-11-30",0.822623206978898,"NAA",11,"SW Suisun",82.9282,4.39059625985708
"1922-11-30",0.912960226923705,"D1641",11,"Confluence",83.9282,2.65525279632396
"1922-11-30",0.912960226923705,"D1641",11,"NE Suisun",83.9282,3.81237384438917
"1922-11-30",0.912960226923705,"D1641",11,"NW Suisun",83.9282,4.28909427298585
"1922-11-30",0.912960226923705,"D1641",11,"SE Suisun",83.9282,3.67920030032121
"1922-11-30",0.912960226923705,"D1641",11,"Suisun Marsh",83.9282,3.41741860455224
"1922-11-30",0.912960226923705,"D1641",11,"SW Suisun",83.9282,4.48803960219062
"1922-12-31",-1.11877400553206,"NAA",12,"Confluence",61.437595,0.484450139789753
"1922-12-31",-1.11877400553206,"NAA",12,"NE Suisun",61.437595,1.37943598167766
"1922-12-31",-1.11877400553206,"NAA",12,"NW Suisun",61.437595,2.11547532581155
"1922-12-31",-1.11877400553206,"NAA",12,"SE Suisun",61.437595,1.28931383335092
"1922-12-31",-1.11877400553206,"NAA",12,"Suisun Marsh",61.437595,2.07427992187272
"1922-12-31",-1.11877400553206,"NAA",12,"SW Suisun",61.437595,2.90215093139129
"1922-12-31",-1.02843698558725,"D1641",12,"Confluence",62.437595,0.586363841670535
"1922-12-31",-1.02843698558725,"D1641",12,"NE Suisun",62.437595,1.49300500391009
"1922-12-31",-1.02843698558725,"D1641",12,"NW Suisun",62.437595,2.21751424845185
"1922-12-31",-1.02843698558725,"D1641",12,"SE Suisun",62.437595,1.40096866093446
"1922-12-31",-1.02843698558725,"D1641",12,"Suisun Marsh",62.437595,2.13939319202414
"1922-12-31",-1.02843698558725,"D1641",12,"SW Suisun",62.437595,2.97805759674571
"1923-01-31",-1.28863036795732,"NAA",1,"Confluence",59.557343,0.1
"1923-01-31",-1.28863036795732,"NAA",1,"NE Suisun",59.557343,0.1
"1923-01-31",-1.28863036795732,"NAA",1,"NW Suisun",59.557343,0.1
"1923-01-31",-1.28863036795732,"NAA",1,"SE Suisun",59.557343,0.1
"1923-01-31",-1.28863036795732,"NAA",1,"Suisun Marsh",59.557343,0.1
"1923-01-31",-1.28863036795732,"NAA",1,"SW Suisun",59.557343,0.560200292438482
"1923-01-31",-1.19829334801251,"D1641",1,"Confluence",60.557343,0.1
"1923-01-31",-1.19829334801251,"D1641",1,"NE Suisun",60.557343,0.1
"1923-01-31",-1.19829334801251,"D1641",1,"NW Suisun",60.557343,0.1
"1923-01-31",-1.19829334801251,"D1641",1,"SE Suisun",60.557343,0.1
"1923-01-31",-1.19829334801251,"D1641",1,"Suisun Marsh",60.557343,0.1
"1923-01-31",-1.19829334801251,"D1641",1,"SW Suisun",60.557343,0.634222674871911
"1923-02-28",-0.893632922629912,"NAA",2,"Confluence",63.92983,0.1
"1923-02-28",-0.893632922629912,"NAA",2,"NE Suisun",63.92983,0.1
"1923-02-28",-0.893632922629912,"NAA",2,"NW Suisun",63.92983,0.206571431829699
"1923-02-28",-0.893632922629912,"NAA",2,"SE Suisun",63.92983,0.1
"1923-02-28",-0.893632922629912,"NAA",2,"Suisun Marsh",63.92983,0.1
"1923-02-28",-0.893632922629912,"NAA",2,"SW Suisun",63.92983,0.928119311172577
"1923-02-28",-0.803295902685105,"D1641",2,"Confluence",64.92983,0.1
"1923-02-28",-0.803295902685105,"D1641",2,"NE Suisun",64.92983,0.1
"1923-02-28",-0.803295902685105,"D1641",2,"NW Suisun",64.92983,0.311107932372112
"1923-02-28",-0.803295902685105,"D1641",2,"SE Suisun",64.92983,0.1
"1923-02-28",-0.803295902685105,"D1641",2,"Suisun Marsh",64.92983,0.14095947241376
"1923-02-28",-0.803295902685105,"D1641",2,"SW Suisun",64.92983,1.00652355442912
"1923-03-31",-0.203553847492733,"NAA",3,"Confluence",71.56877,0.1
"1923-03-31",-0.203553847492733,"NAA",3,"NE Suisun",71.56877,0.480835060332897
"1923-03-31",-0.203553847492733,"NAA",3,"NW Suisun",71.56877,1.10006094773151
"1923-03-31",-0.203553847492733,"NAA",3,"SE Suisun",71.56877,0.371319871034227
"1923-03-31",-0.203553847492733,"NAA",3,"Suisun Marsh",71.56877,0.684765296438602
"1923-03-31",-0.203553847492733,"NAA",3,"SW Suisun",71.56877,1.62198608160303
"1923-03-31",-0.113216827547927,"D1641",3,"Confluence",72.56877,0.1
"1923-03-31",-0.113216827547927,"D1641",3,"NE Suisun",72.56877,0.604556976976342
"1923-03-31",-0.113216827547927,"D1641",3,"NW Suisun",72.56877,1.21225276478283
"1923-03-31",-0.113216827547927,"D1641",3,"SE Suisun",72.56877,0.493127593028787
"1923-03-31",-0.113216827547927,"D1641",3,"Suisun Marsh",72.56877,0.760031461001035
"1923-03-31",-0.113216827547927,"D1641",3,"SW Suisun",72.56877,1.70804564136848
"1923-04-30",-0.743810781791849,"NAA",4,"Confluence",65.58831,0.1
"1923-04-30",-0.743810781791849,"NAA",4,"NE Suisun",65.58831,0.1
"1923-04-30",-0.743810781791849,"NAA",4,"NW Suisun",65.58831,0.552211707176922
"1923-04-30",-0.743810781791849,"NAA",4,"SE Suisun",65.58831,0.1
"1923-04-30",-0.743810781791849,"NAA",4,"Suisun Marsh",65.58831,0.35774844356769
"1923-04-30",-0.743810781791849,"NAA",4,"SW Suisun",65.58831,1.23041976045632
"1923-04-30",-0.653473761847043,"D1641",4,"Confluence",66.58831,0.1
"1923-04-30",-0.653473761847043,"D1641",4,"NE Suisun",66.58831,0.1
"1923-04-30",-0.653473761847043,"D1641",4,"NW Suisun",66.58831,0.658410243201179
"1923-04-30",-0.653473761847043,"D1641",4,"SE Suisun",66.58831,0.1
"1923-04-30",-0.653473761847043,"D1641",4,"Suisun Marsh",66.58831,0.427021327103063
"1923-04-30",-0.653473761847043,"D1641",4,"SW Suisun",66.58831,1.31048603919471
"1923-05-31",-0.395312239729573,"NAA",5,"Confluence",69.44607,0.1
"1923-05-31",-0.395312239729573,"NAA",5,"NE Suisun",69.44607,0.458576577002695
"1923-05-31",-0.395312239729573,"NAA",5,"NW Suisun",69.44607,1.10227740680552
"1923-05-31",-0.395312239729573,"NAA",5,"SE Suisun",69.44607,0.353124648685217
"1923-05-31",-0.395312239729573,"NAA",5,"Suisun Marsh",69.44607,0.765363838050766
"1923-05-31",-0.395312239729573,"NAA",5,"SW Suisun",69.44607,1.67967348321777
"1923-05-31",-0.304975219784767,"D1641",5,"Confluence",70.44607,0.1
"1923-05-31",-0.304975219784767,"D1641",5,"NE Suisun",70.44607,0.580171242960384
"1923-05-31",-0.304975219784767,"D1641",5,"NW Suisun",70.44607,1.21234197317108
"1923-05-31",-0.304975219784767,"D1641",5,"SE Suisun",70.44607,0.47280511999402
"1923-05-31",-0.304975219784767,"D1641",5,"Suisun Marsh",70.44607,0.838502751927443
"1923-05-31",-0.304975219784767,"D1641",5,"SW Suisun",70.44607,1.76360579229745
"1923-06-30",0.647700925149172,"NAA",6,"Confluence",80.99187,0.968112233504054
"1923-06-30",0.647700925149172,"NAA",6,"NE Suisun",80.99187,2.09100941476112
"1923-06-30",0.647700925149172,"NAA",6,"NW Suisun",80.99187,2.60158602069315
"1923-06-30",0.647700925149172,"NAA",6,"SE Suisun",80.99187,1.96345657786653
"1923-06-30",0.647700925149172,"NAA",6,"Suisun Marsh",80.99187,1.83833625343223
"1923-06-30",0.647700925149172,"NAA",6,"SW Suisun",80.99187,2.87726428093415
"1923-06-30",0.738037945093978,"D1641",6,"Confluence",81.99187,1.08962213122185
"1923-06-30",0.738037945093978,"D1641",6,"NE Suisun",81.99187,2.22417463283055
"1923-06-30",0.738037945093978,"D1641",6,"NW Suisun",81.99187,2.72322113917046
"1923-06-30",0.738037945093978,"D1641",6,"SE Suisun",81.99187,2.09470760128708
"1923-06-30",0.738037945093978,"D1641",6,"Suisun Marsh",81.99187,1.92304571942065
"1923-06-30",0.738037945093978,"D1641",6,"SW Suisun",81.99187,2.97276714212559
"1923-07-31",0.985040135137666,"NAA",7,"Confluence",84.7261,1.62715062193184
"1923-07-31",0.985040135137666,"NAA",7,"NE Suisun",84.7261,2.79357145010563
"1923-07-31",0.985040135137666,"NAA",7,"NW Suisun",84.7261,3.26109201223775
"1923-07-31",0.985040135137666,"NAA",7,"SE Suisun",84.7261,2.65887057012733
"1923-07-31",0.985040135137666,"NAA",7,"Suisun Marsh",84.7261,2.35995336568326
"1923-07-31",0.985040135137666,"NAA",7,"SW Suisun",84.7261,3.43918641335412
"1923-07-31",1.07537715508247,"D1641",7,"Confluence",85.7261,1.75240275516491
"1923-07-31",1.07537715508247,"D1641",7,"NE Suisun",85.7261,2.93047890369034
"1923-07-31",1.07537715508247,"D1641",7,"NW Suisun",85.7261,3.38646936623033
"1923-07-31",1.07537715508247,"D1641",7,"SE Suisun",85.7261,2.79386382906315
"1923-07-31",1.07537715508247,"D1641",7,"Suisun Marsh",85.7261,2.44840506718696
"1923-07-31",1.07537715508247,"D1641",7,"SW Suisun",85.7261,3.53843151006083
"1923-08-31",1.22979203001453,"NAA",8,"Confluence",87.43542,2.20165729730904
"1923-08-31",1.22979203001453,"NAA",8,"NE Suisun",87.43542,3.39965611801794
"1923-08-31",1.22979203001453,"NAA",8,"NW Suisun",87.43542,3.83593795072311
"1923-08-31",1.22979203001453,"NAA",8,"SE Suisun",87.43542,3.25976907219352
"1923-08-31",1.22979203001453,"NAA",8,"Suisun Marsh",87.43542,2.83475589536744
"1923-08-31",1.22979203001453,"NAA",8,"SW Suisun",87.43542,3.94323170452972
"1923-08-31",1.32012904995933,"D1641",8,"Confluence",88.43542,2.32962455883528
"1923-08-31",1.32012904995933,"D1641",8,"NE Suisun",88.43542,3.53927869989583
"1923-08-31",1.32012904995933,"D1641",8,"NW Suisun",88.43542,3.96403043300888
"1923-08-31",1.32012904995933,"D1641",8,"SE Suisun",88.43542,3.39747745942252
"1923-08-31",1.32012904995933,"D1641",8,"Suisun Marsh",88.43542,2.92592272516432
"1923-08-31",1.32012904995933,"D1641",8,"SW Suisun",88.43542,4.04519192952962
"1923-09-30",1.44368606359652,"NAA",9,"Confluence",89.803154,2.77177211143574
"1923-09-30",1.44368606359652,"NAA",9,"NE Suisun",89.803154,3.99736763042212
"1923-09-30",1.44368606359652,"NAA",9,"NW Suisun",89.803154,4.40634925429962
"1923-09-30",1.44368606359652,"NAA",9,"SE Suisun",89.803154,3.85294828084491
"1923-09-30",1.44368606359652,"NAA",9,"Suisun Marsh",89.803154,3.31773707607383
"1923-09-30",1.44368606359652,"NAA",9,"SW Suisun",89.803154,4.45176877403373
"1923-09-30",1.53402308354133,"D1641",9,"Confluence",90.803154,2.90211218295642
"1923-09-30",1.53402308354133,"D1641",9,"NE Suisun",90.803154,4.13936302229445
"1923-09-30",1.53402308354133,"D1641",9,"NW Suisun",90.803154,4.53681454657983
"1923-09-30",1.53402308354133,"D1641",9,"SE Suisun",90.803154,3.99302947806835
"1923-09-30",1.53402308354133,"D1641",9,"Suisun Marsh",90.803154,3.41127671586515
"1923-09-30",1.53402308354133,"D1641",9,"SW Suisun",90.803154,4.55610180902805
"1923-10-31",1.55663046480464,"NAA",10,"Confluence",91.05341,3.23304867443532
"1923-10-31",1.55663046480464,"NAA",10,"NE Suisun",91.05341,4.47321632762326
"1923-10-31",1.55663046480464,"NAA",10,"NW Suisun",91.05341,4.86778237530512
"1923-10-31",1.55663046480464,"NAA",10,"SE Suisun",91.05341,4.32640374470112
"1923-10-31",1.55663046480464,"NAA",10,"Suisun Marsh",91.05341,3.73300367850118
"1923-10-31",1.55663046480464,"NAA",10,"SW Suisun",91.05341,4.88052988357401
"1923-10-31",1.64696748474944,"D1641",10,"Confluence",92.05341,3.36464168227926
"1923-10-31",1.64696748474944,"D1641",10,"NE Suisun",92.05341,4.61646465581885
"1923-10-31",1.64696748474944,"D1641",10,"NW Suisun",92.05341,4.99950060390857
"1923-10-31",1.64696748474944,"D1641",10,"SE Suisun",92.05341,4.46773787824782
"1923-10-31",1.64696748474944,"D1641",10,"Suisun Marsh",92.05341,3.82779625461575
"1923-10-31",1.64696748474944,"D1641",10,"SW Suisun",92.05341,4.98611585489159
"1923-11-30",1.69258632476627,"NAA",11,"Confluence",92.558395,3.76229795599303
"1923-11-30",1.69258632476627,"NAA",11,"NE Suisun",92.558395,5.02000669148039
"1923-11-30",1.69258632476627,"NAA",11,"NW Suisun",92.558395,5.39722011222759
"1923-11-30",1.69258632476627,"NAA",11,"SE Suisun",92.558395,4.87031327432459
"1923-11-30",1.69258632476627,"NAA",11,"Suisun Marsh",92.558395,4.20686886231267
"1923-11-30",1.69258632476627,"NAA",11,"SW Suisun",92.558395,5.3706389652651
"1923-11-30",1.78292334471108,"D1641",11,"Confluence",93.558395,3.89539917525323
"1923-11-30",1.78292334471108,"D1641",11,"NE Suisun",93.558395,5.16476323109224
"1923-11-30",1.78292334471108,"D1641",11,"NW Suisun",93.558395,5.53044655224731
"1923-11-30",1.78292334471108,"D1641",11,"SE Suisun",93.558395,5.01315561928756
"1923-11-30",1.78292334471108,"D1641",11,"Suisun Marsh",93.558395,4.3031696498435
"1923-11-30",1.78292334471108,"D1641",11,"SW Suisun",93.558395,5.47773314799894
"1923-12-31",1.59589409546835,"NAA",12,"Confluence",91.488045,3.98442804489943
"1923-12-31",1.59589409546835,"NAA",12,"NE Suisun",91.488045,5.22966150824841
"1923-12-31",1.59589409546835,"NAA",12,"NW Suisun",91.488045,5.61921617109404
"1923-12-31",1.59589409546835,"NAA",12,"SE Suisun",91.488045,5.08201694933505
"1923-12-31",1.59589409546835,"NAA",12,"Suisun Marsh",91.488045,4.4683882933206
"1923-12-31",1.59589409546835,"NAA",12,"SW Suisun",91.488045,5.62060568571749
"1923-12-31",1.68623111541316,"D1641",12,"Confluence",92.488045,4.11645661952238
"1923-12-31",1.68623111541316,"D1641",12,"NE Suisun",92.488045,5.37334540322301
"1923-12-31",1.68623111541316,"D1641",12,"NW Suisun",92.488045,5.75136996647651
"1923-12-31",1.68623111541316,"D1641",12,"SE Suisun",92.488045,5.22378664966076
"1923-12-31",1.68623111541316,"D1641",12,"Suisun Marsh",92.488045,4.56361643621418
"1923-12-31",1.68623111541316,"D1641",12,"SW Suisun",92.488045,5.72662722381408
"1924-01-31",1.20183181897141,"NAA",1,"Confluence",87.12591,1.218281244835
"1924-01-31",1.20183181897141,"NAA",1,"NE Suisun",87.12591,2.41267262734187
"1924-01-31",1.20183181897141,"NAA",1,"NW Suisun",87.12591,2.8525231411718
"1924-01-31",1.20183181897141,"NAA",1,"SE Suisun",87.12591,2.27337804390322
"1924-01-31",1.20183181897141,"NAA",1,"Suisun Marsh",87.12591,1.86276994451796
"1924-01-31",1.20183181897141,"NAA",1,"SW Suisun",87.12591,2.96790508993097
"1924-01-31",1.29216883891622,"D1641",1,"Confluence",88.12591,1.34593833282766
"1924-01-31",1.29216883891622,"D1641",1,"NE Suisun",88.12591,2.55198503568617
