"Date","OUTFLOW","OMR","X2_prev","X2_current"
1921-11-30,4500,-8497.36053533187,80.06121,82.99984
1921-12-31,17517.0203372454,-5290.32258064516,82.99984,74.99756
1922-01-31,18966.3320330264,-4343.38709677419,74.99756,67.397026
1922-02-28,57959.8704323905,-4475,67.397026,56.262085
1922-03-31,42493.2010243874,-3575,56.262085,57.163845
1922-04-30,31926.2470428765,-3995,57.163845,60.057568
1922-05-31,31718.6920052932,-3973.26042590893,60.057568,60.704765
1922-06-30,8872.917,-4196.40299836942,60.704765,72.9934
1922-07-31,8244.12377929688,-8958.06301783345,72.9934,81.24533
1922-08-31,6189.16282148438,-9409.86531444862,81.24533,83.56707
1922-09-30,11250,-7373.62513762328,83.56707,79.98421
1922-10-31,9062.5,-4943.00871741047,79.98421,79.91479
1922-11-30,7573.69332651828,-8607.05749187043,79.91479,82.9196
1922-12-31,42998.7327481294,-5290.32258064516,82.9196,61.030968
1923-01-31,33387.9711711429,-4343.38709677419,61.030968,59.771698
1923-02-28,18971.0783512974,-3741.07142857143,59.771698,64.94786
1923-03-31,12120.0111536668,-3500,64.94786,71.99049
1923-04-30,23920.3020036211,-3060.75132249337,71.99049,66.25012
1923-05-31,12124.193,-3345.37621026614,66.25012,71.75343
1923-06-30,6718.75,-4475,71.75343,81.000694
1923-07-31,6871.61875482818,-9328.40605866847,81.000694,84.00198
1923-08-31,4000,-9310.98803388171,84.00198,87.10753
1923-09-30,4488.96017347764,-7420.5192940479,87.10753,89.76411
1923-10-31,4000.74531753681,-5934.96928158522,89.76411,91.21288
1923-11-30,5921.86442546616,-4858.53593707608,91.21288,91.181915
1923-12-31,5216.61206290366,-4677.59171315979,91.181915,91.00792
1924-01-31,10888.0213016834,-3631.98799551087,91.00792,85.20573
1924-02-29,13358.9902536484,-4625,85.20573,78.95375
1924-03-31,11400,-163.005746816837,78.95375,76.1591
1924-04-30,7031.25,-1343.20411235373,76.1591,81.03326
1924-05-31,4354.58064516774,-1622.46620438225,81.03326,87.58522
1924-06-30,4000,-1287.87424104291,87.58522,89.79662
1924-07-31,4000,-2389.66831148589,89.79662,91.83359
1924-08-31,3000,-1607.72123054316,91.83359,92.73519
1924-09-30,3000,-3560.59570303641,92.73519,93.29752
1924-10-31,3778.71268354567,-4934.26685080764,93.29752,93.46187
1924-11-30,5638.3463067061,-2763.65075512252,93.46187,92.41068
1924-12-31,7517.29931311179,-5206.23737442548,92.41068,89.35898
1925-01-31,8243.75014950054,-4625,89.35898,86.16886
1925-02-28,76850.0146251741,-4035.71428571429,86.16886,56.734627
1925-03-31,17669.355,-3845,56.734627,64.37712
1925-04-30,25131.0273876968,-2585.22516388527,64.37712,63.92861
1925-05-31,13336.6358692131,-2471.11749956647,63.92861,70.17217
1925-06-30,6779.1665,-4400,70.17217,80.36232
1925-07-31,5000,-6853.99240126858,80.36232,85.38443
1925-08-31,3500,-3917.51841153706,85.38443,88.72331
1925-09-30,3090.30649979515,-7210.24395241671,88.72331,92.15929
1925-10-31,4000,-3603.02752188182,92.15929,92.65894
1925-11-30,6030.75808633989,-3882.21540948962,92.65894,91.34574
1925-12-31,5014.51711324665,-4341.74861940426,91.34574,91.72286
1926-01-31,15310.2976999063,-4055,91.72286,80.87563
1926-02-28,44358.1152572341,-3808.03571428571,80.87563,59.481224
1926-03-31,17391.129,-3800.26267638158,59.481224,65.32443
1926-04-30,20800.5820865784,-2453.9075151064,65.32443,66.18025
1926-05-31,11487.097,-3252.05153126368,66.18025,73.16715
1926-06-30,7100,-4400,73.16715,81.15599
1926-07-31,5000,-4017.76592403807,81.15599,85.34714
1926-08-31,3500,-2139.42195709124,85.34714,88.99961
1926-09-30,3000,-5175.590654572,88.99961,92.41065
1926-10-31,4000,-3054.75078225655,92.41065,92.79845
1926-11-30,17061.00295407,-8556.88672316658,92.79845,79.32484
1926-12-31,11462.6372157049,-5290.32258064516,79.32484,75.0189
1927-01-31,37695.8886632956,-3875.96774193548,75.0189,61.382732
1927-02-28,169403.700791553,-4126.78571428571,61.382732,51.626198
1927-03-31,50587.3106672827,-3575,51.626198,55.920906
1927-04-30,49146.0150057366,-3806.09703561651,55.920906,56.294235
1927-05-31,16399.193,-3963.05386418211,56.294235,66.27315
1927-06-30,6987.20500438476,-4505,66.27315,78.482185
1927-07-31,10016.1807989095,-10770.3723912565,78.482185,80.5252
1927-08-31,5651.2095,-10326.8401633321,80.5252,82.596954
1927-09-30,10937.5,-4100.43864941651,82.596954,80.01386
1927-10-31,7968.75,-4903.91672581093,80.01386,79.983086
1927-11-30,5548.64465341794,-9546.40986421732,79.983086,84.759125
1927-12-31,5788.02542769388,-9803.33287944559,84.759125,86.47528
1928-01-31,18223.4817149503,-3645.16129032258,86.47528,76.0435
1928-02-29,19085.6988025223,-4040.51724137931,76.0435,67.37011
1928-03-31,88259.3443836658,-3800,67.37011,54.268238
1928-04-30,29996.7684426178,-3087.77274436096,54.268238,60.081554
1928-05-31,12600.807,-3243.63605955019,60.081554,70.29784
1928-06-30,7701.60001273825,-4490,70.29784,79.59315
1928-07-31,10585.885762087,-9623.31086017284,79.59315,79.818504
1928-08-31,5580.645,-11204.0154444252,79.818504,83.026764
1928-09-30,11250,-4231.34590924441,83.026764,80.09451
1928-10-31,8750,-2648.45772385493,80.09451,80.072525
1928-11-30,6278.92562074015,-8332.8336985223,80.072525,84.594376
1928-12-31,5070.45215463707,-7437.27536335321,84.594376,87.04595
1929-01-31,8503.40019703367,-4745,87.04595,86.315926
1929-02-28,15980.9215638294,-3580.35714285714,86.315926,78.28502
1929-03-31,11400,-2610.1876919289,78.28502,74.40756
1929-04-30,8138.3335,-1808.72372797802,74.40756,79.60696
1929-05-31,4347.58551515927,-2123.42151784526,79.60696,86.3325
1929-06-30,4000,-1325.67415108415,86.3325,89.495995
1929-07-31,4000,-1815.46684192358,89.495995,91.71949
1929-08-31,3017.61475914333,-1446.17266060394,91.71949,92.81244
1929-09-30,3000,-3998.78108997817,92.81244,93.19997
1929-10-31,3000,-2371.98943982883,93.19997,94.19532
1929-11-30,6069.00357562016,-1426.64473416483,94.19532,92.31463
1929-12-31,14586.252354879,-5290.32258064516,92.31463,81.39276
1930-01-31,26967.3123948293,-4262.09677419355,81.39276,64.94536
1930-02-28,18290.178,-1799.26900191831,64.94536,65.96629
1930-03-31,28787.3776356353,-3845,65.96629,62.430073
1930-04-30,12375,-2199.70418375164,62.430073,70.06519
1930-05-31,7335.12708371398,-2650.68780563019,70.06519,80.49474
1930-06-30,7100,-4400,80.49474,83.83419
1930-07-31,5000,-8295.35438842758,83.83419,86.02245
1930-08-31,3500,-4963.65411886718,86.02245,90.31631
1930-09-30,3000,-6236.22104573611,90.31631,92.52394
1930-10-31,4000,-2582.56461392712,92.52394,92.761765
1930-11-30,5351.93216752146,-2292.74738201205,92.761765,91.87903
1930-12-31,4500,-1627.67780289333,91.87903,92.54959
1931-01-31,10914.9871628663,-4055,92.54959,86.2569
1931-02-28,9710.714,-3051.72694583116,86.2569,82.864685
1931-03-31,7377.4194,-1737.21189216137,82.864685,83.05344
1931-04-30,7960,-1563.76146561138,83.05344,83.766014
1931-05-31,5451.52887257971,-1661.36999033784,83.766014,86.80502
1931-06-30,4000,-1684.08745408933,86.80502,89.60336
1931-07-31,4000.00000000001,-2940.57466149243,89.60336,92.21598
1931-08-31,3081.24317442598,-2395.85464428747,92.21598,92.806114
1931-09-30,3000,-3337.56625682598,92.806114,93.33694
1931-10-31,3000,-1840.87636044294,93.33694,94.408936
1931-11-30,6966.41454424973,-965.476039802146,94.408936,91.43645
1931-12-31,20810.787433138,-5290.32258064516,91.43645,73.880066
1932-01-31,22745.3359626217,-4262.09677419355,73.880066,65.01162
1932-02-29,24504.2768676821,-3991.37931034483,65.01162,63.748753
1932-03-31,15935.483,-724.770258073874,63.748753,67.925255
1932-04-30,10906.667,-2738.95871890309,67.925255,74.72625
1932-05-31,8796.371,-3355.36751690694,74.72625,79.73142
1932-06-30,8590,-1534.24861074552,79.73142,81.35997
1932-07-31,4000,-1872.06730129872,81.35997,85.7296
1932-08-31,3000,-2149.8478521335,85.7296,90.604996
1932-09-30,3000,-4758.89745182223,90.604996,92.71475
1932-10-31,3000,-3084.21948159135,92.71475,94.32697
1932-11-30,5429.73214896331,-2183.93457030249,94.32697,93.36976
1932-12-31,4964.40769847363,-6517.89512982788,93.36976,92.67781
1933-01-31,13013.8282709163,-4191.46214003092,92.67781,84.07083
1933-02-28,11400,-3714.2153611045,84.07083,77.54101
1933-03-31,7667.05624526386,-2779.13895788596,77.54101,80.053856
1933-04-30,9920,-2110.90592921328,80.053856,80.33708
1933-05-31,6654.53764354821,-2127.61411386991,80.33708,82.73479
1933-06-30,4000,-1854.07197040564,82.73479,87.467964
1933-07-31,4000,-1878.53626527215,87.467964,90.86825
1933-08-31,3000,-1732.19903746383,90.86825,92.4794
1933-09-30,3000,-3208.99170290103,92.4794,93.164505
1933-10-31,3000,-2570.85641340027,93.164505,94.275734
1933-11-30,7156.42022856594,-1827.8092041049,94.275734,91.35946
1933-12-31,6635.54962261251,-9371.64122611465,91.35946,89.22694
1934-01-31,14762.3266347879,-3439.51612903226,89.22694,80.42774
1934-02-28,15698.0247964965,-4223.21428571428,80.42774,71.3799
1934-03-31,11400,-2357.70003219877,71.3799,73.99075
1934-04-30,9426.667,-2048.62023006752,73.99075,78.50697
1934-05-31,7100,-1631.11997186543,78.50697,82.689095
1934-06-30,7100,-1421.18690766179,82.689095,84.20994
1934-07-31,4000,-2688.95349527058,84.20994,87.73423
1934-08-31,3000,-2286.60523200933,87.73423,91.7403
1934-09-30,3000,-3304.67126118877,91.7403,93.00322
1934-10-31,3674.40647660351,-1161.22516009024,93.00322,93.40299
1934-11-30,5598.0588603282,-5378.47375017653,93.40299,92.196686
1934-12-31,4172.65492087599,-4997.27302816953,92.196686,92.8935
1935-01-31,29967.3799413523,-3439.51612903226,92.8935,69.27629
1935-02-28,12501.3903208269,-3982.14285714286,69.27629,69.13838
1935-03-31,24604.3352805768,-3845,69.13838,65.4115
1935-04-30,46217.4664960586,-3223.43820923897,65.4115,57.719303
1935-05-31,20391.129,-3079.91441990874,57.719303,64.32778
1935-06-30,6170,-4475,64.32778,77.784355
1935-07-31,6500,-7785.35748301206,77.784355,84.12576
1935-08-31,4000,-2248.773460448,84.12576,86.624756
1935-09-30,3000,-5269.45412941223,86.624756,91.144165
1935-10-31,4368.26244759582,-3926.46953662143,91.144165,92.25984
1935-11-30,5703.2962836423,-4055.86668372381,92.25984,91.43877
1935-12-31,5696.39990171502,-4746.69917990913,91.43877,90.776115
1936-01-31,43485.2330181874,-3521.77419354839,90.776115,62.737297
1936-02-29,100903.999258564,-4223.25333981646,62.737297,53.336945
1936-03-31,31222.9892453761,-3500,53.336945,59.678093
1936-04-30,23703.3489575243,-3875,59.678093,63.412537
1936-05-31,11741.936,-2180.50083903201,63.412537,71.829025
1936-06-30,6718.75,-4475,71.829025,81.0217
1936-07-31,6751.57857215743,-8019.72321810003,81.0217,83.73436
1936-08-31,4177.04040942298,-8472.00260857826,83.73436,86.9513
1936-09-30,3758.54458446832,-5740.10232743736,86.9513,90.33616
1936-10-31,4000,-5684.40379685087,90.33616,92.03891
1936-11-30,4500,-4085.69127689894,92.03891,93.13697
1936-12-31,6213.93044401893,-5466.56262270551,93.13697,91.627655
1937-01-31,11472.7742561266,-4775,91.627655,84.77583
1937-02-28,59045.6381155163,-3962.85714285714,84.77583,57.82905
1937-03-31,45644.0809513715,-4205,57.82905,56.6793
1937-04-30,19604.5976878482,-3875.00000000001,56.6793,64.494064
1937-05-31,13854.839,-2406.59154812159,64.494064,71.07231
1937-06-30,8686.667,-4320.0830676657,71.07231,78.1176
1937-07-31,6500,-7318.80574840999,78.1176,83.04739
1937-08-31,4000,-7271.65203023325,83.04739,86.87741
1937-09-30,3116.89970943538,-6786.02074993136,86.87741,90.78714
1937-10-31,4000,-4203.70501049625,90.78714,92.38734
1937-11-30,16547.3717074821,-9387.55570238836,92.38734,80.209404
1937-12-31,72324.1828049778,-5290.32258064516,80.209404,55.724056
1938-01-31,29931.4474707092,-4363.70967741936,55.724056,60.260136
1938-02-28,187889.630658647,1920.86995779274,60.260136,51.310276
1938-03-31,190549.62234073,5439.74088974289,51.310276,51.630386
1938-04-30,55439.5025998307,-2647.75863415054,51.630386,55.336502
1938-05-31,36394.3457797884,-1268.06086460019,55.336502,58.83327
1938-06-30,10616.2870540181,-3284.84396012329,58.83327,70.748375
1938-07-31,8920.90896222994,-7201.78475290452,70.748375,79.327286
1938-08-31,5906.94431640625,-9462.40828572346,79.327286,82.70279
1938-09-30,10540.8398687032,-9163.87607877217,82.70279,79.958984
1938-10-31,8125,-6310.86429934693,79.958984,80.04868
1938-11-30,4925.07000163499,-9471.45550112195,80.04868,85.46779
1938-12-31,5852.19531072214,-8575.67223300492,85.46779,86.91536
1939-01-31,6877.07368061459,-4780.58972373309,86.91536,87.93619
1939-02-28,10416.4168013128,-4250,87.93619,84.33849
1939-03-31,9793.9948868298,-3071.84661017085,84.33849,81.122604
1939-04-30,10665.643957361,-2356.7738623388,81.122604,79.02873
1939-05-31,10099.8546932669,-2606.48677205152,79.02873,79.4356
1939-06-30,5458.18478813431,-3137.57998388609,79.4356,83.61641
1939-07-31,5000,-5328.43003274868,83.61641,87.616
1939-08-31,3500,-3572.27276600414,87.616,90.593765
1939-09-30,3000,-4209.59840149803,90.593765,92.73029
1939-10-31,4000,-1894.37674019195,92.73029,93.06388
1939-11-30,4627.68090037728,-1937.39451225341,93.06388,93.09965
1939-12-31,5198.58983567274,-2869.05879197589,93.09965,92.52343
