"Date","OUTFLOW","OMR","X2_prev","X2_current"
1921-11-30,4500,-5995.75181235641,89.17653,89.97917
1921-12-31,15846.9474489761,-8311.24576961788,89.97917,78.23597
1922-01-31,13569.1599237488,-9406.1119389231,78.23597,72.72624
1922-02-28,60439.4338567426,-6002.79479918654,72.72624,56.57175
1922-03-31,41170.9751272171,-4819.39996839506,56.57175,57.400757
1922-04-30,32436.9022528802,-5557.67944986564,57.400757,59.953403
1922-05-31,30738.68535279,-4797.84489254349,59.953403,60.978752
1922-06-30,9039.583,-4273.4788988485,60.978752,72.95738
1922-07-31,8000,-9403.22784171046,72.95738,81.147995
1922-08-31,4000,-9865.15793946651,81.147995,85.04092
1922-09-30,4389.77114152388,-11086.105881275,85.04092,87.49201
1922-10-31,4642.86101101776,-10038.5503689291,87.49201,88.01583
1922-11-30,7978.27691564951,-8923.66472602183,88.01583,85.5492
1922-12-31,41510.9012684515,-8316.60254493976,85.5492,61.508793
1923-01-31,28154.9115341589,-9218.48801770283,61.508793,61.416492
1923-02-28,19321.428,-4143.1184681318,61.416492,65.19248
1923-03-31,12152.6086544205,-4637.19632541858,65.19248,71.851456
1923-04-30,23756.611755426,-3811.15093591388,71.851456,66.3158
1923-05-31,9452.822,-3257.4108113613,66.3158,74.307526
1923-06-30,8147.13483227816,-5862.31049384042,74.307526,81.25327
1923-07-31,6500,-9783.63665204659,81.25327,83.33338
1923-08-31,4000,-9487.98344784801,83.33338,86.76642
1923-09-30,4653.84611467085,-9164.40202505805,86.76642,88.32983
1923-10-31,4000,-5027.26893466877,88.32983,88.697975
1923-11-30,4500,-4586.87367389633,88.697975,89.91829
1923-12-31,5263.67062805929,-3336.39210859955,89.91829,89.66456
1924-01-31,8310.02899802601,-4980.6059555926,89.66456,87.24549
1924-02-29,11107.1192881756,-7082.66304823655,87.24549,81.17897
1924-03-31,11400,-214.111500145144,81.17897,76.57316
1924-04-30,6562.5,-1275.12162437774,76.57316,81.05373
1924-05-31,4000,-1622.47805310582,81.05373,87.9169
1924-06-30,4000,-2074.84957211035,87.9169,90.39798
1924-07-31,4000,-3424.58443456952,90.39798,92.009476
1924-08-31,3000,-2753.28752261943,92.009476,92.76505
1924-09-30,3000,-3348.66151762813,92.76505,92.65132
1924-10-31,3426.24717403753,-4457.00950385713,92.65132,91.81768
1924-11-30,6369.11939112586,-1982.12914394667,91.81768,89.09835
1924-12-31,6248.39739503904,-6319.30007285921,89.09835,87.39693
1925-01-31,6090.14584853708,-6449.21649476387,87.39693,88.0852
1925-02-28,74394.3159060959,-9212.32004189611,88.0852,56.891064
1925-03-31,18274.193,-3741.62729679284,56.891064,64.38006
1925-04-30,23397.2551607654,-3641.89526611706,64.38006,64.569756
1925-05-31,12832.661,-2571.11767255562,64.569756,71.05581
1925-06-30,6779.1665,-4424.81378132828,71.05581,80.50752
1925-07-31,5000,-6279.9551064707,80.50752,85.41953
1925-08-31,3500,-3501.0497382204,85.41953,88.84275
1925-09-30,3000,-5237.52785668463,88.84275,91.402954
1925-10-31,4000,-2489.4380120929,91.402954,90.75096
1925-11-30,4500,-3052.56764393733,90.75096,90.229385
1925-12-31,4769.60707717141,-4029.29702462178,90.229385,90.48573
1926-01-31,8930.75663847071,-9165.58391158713,90.48573,87.19628
1926-02-28,41917.7824602423,-9127.90462091627,87.19628,61.629
1926-03-31,17663.307,-3812.58299849165,61.629,65.26563
1926-04-30,19867.7326673976,-2568.63807217222,65.26563,66.51051
1926-05-31,10051.411,-3317.97645050316,66.51051,74.75596
1926-06-30,7100,-4877.97353196952,74.75596,82.035545
1926-07-31,5000,-7254.84182627859,82.035545,85.43934
1926-08-31,3500,-3656.24147014542,85.43934,89.28208
1926-09-30,3000,-4306.92017751721,89.28208,91.6412
1926-10-31,4000,-3009.72339460302,91.6412,90.89554
1926-11-30,17264.7193770595,-8528.78019787783,90.89554,76.5731
1926-12-31,5821.58836498755,-10189.2054846834,76.5731,79.53225
1927-01-31,28542.6147957072,-10064.3126041191,79.53225,66.49558
1927-02-28,163394.377793517,-8935.3994873182,66.49558,52.098053
1927-03-31,44268.7674480204,-9330.0011674838,52.098053,56.84032
1927-04-30,48660.8403668194,-4536.73658618649,56.84032,56.5084
1927-05-31,16651.209,-4020.16871099139,56.5084,66.16276
1927-06-30,9375.8379687717,-5947.97928426402,66.16276,76.21411
1927-07-31,8000,-11132.8744495407,76.21411,81.09523
1927-08-31,4000,-10326.3129684992,81.09523,85.14281
1927-09-30,3656.17894056339,-9244.20337557687,85.14281,88.50585
1927-10-31,5163.65893491018,-7931.93944805857,88.50585,88.25376
1927-11-30,5216.18508502615,-9007.03772335019,88.25376,88.06881
1927-12-31,5224.42334098334,-8808.2261347819,88.06881,88.69905
1928-01-31,11629.429022938,-9974.18487063403,88.69905,83.22673
1928-02-29,17317.5754827009,-6925.88766556781,83.22673,71.76262
1928-03-31,86447.6608099693,-7434.88870945233,71.76262,54.44127
1928-04-30,28751.1527934747,-4407.79695610444,54.44127,60.457752
1928-05-31,12641.129,-3686.85145363523,60.457752,70.356026
1928-06-30,9860.32192188979,-6936.27881873836,70.356026,77.54705
1928-07-31,8024.44201687574,-9988.09581488967,77.54705,80.83858
1928-08-31,4000,-11444.5284422159,80.83858,85.23669
1928-09-30,3098.48508263307,-7040.43266872261,85.23669,89.03328
1928-10-31,4000,-5018.78411513563,89.03328,89.86978
1928-11-30,5206.00590039178,-6552.04724860517,89.86978,89.47476
1928-12-31,5310.93092967512,-5864.3593553949,89.47476,89.44235
1929-01-31,5438.41504998364,-6455.41646427002,89.44235,89.869774
1929-02-28,12202.4586064645,-6932.50020976718,89.869774,82.94608
1929-03-31,11400,-2796.04876621178,82.94608,76.24614
1929-04-30,7742.5,-1903.95365441816,76.24614,79.82443
1929-05-31,4000,-2134.07307785566,79.82443,86.60065
1929-06-30,4000,-1816.9144959388,86.60065,90.01958
1929-07-31,4000,-2964.72166298836,90.01958,91.889336
1929-08-31,3000,-2495.5960554206,91.889336,92.8488
1929-09-30,3000,-3064.43214663236,92.8488,92.744286
1929-10-31,3000,-1877.67655199207,92.744286,92.289604
1929-11-30,3500,-1983.24392214325,92.289604,92.510574
1929-12-31,10385.6597154706,-9948.13830064038,92.510574,86.47818
1930-01-31,21419.7233306737,-9359.30318643663,86.47818,69.90494
1930-02-28,14009.8587400809,-5436.2594649202,69.90494,69.539505
1930-03-31,22492.1849015135,-9405.47834293607,69.539505,65.72513
1930-04-30,13800,-2376.34215312806,65.72513,69.797714
1930-05-31,7311.25967347448,-2609.46808101913,69.797714,79.78974
1930-06-30,7100,-5663.32160934652,79.78974,83.80912
1930-07-31,5000,-7049.72733760887,83.80912,85.961426
1930-08-31,3500,-5673.31685466162,85.961426,90.22878
1930-09-30,3000,-4812.41919588211,90.22878,91.79739
1930-10-31,4078.53853249375,-4907.60200324332,91.79739,90.83073
1930-11-30,4555.7013645812,-2842.42950891544,90.83073,90.030174
