"Date","OUTFLOW","OMR","X2_prev","X2_current"
1921-11-30,4500,-8497.36053533187,80.06121,82.99984
1921-12-31,17517.0203372454,-5290.32258064516,82.99984,74.99756
1922-01-31,18966.3320330264,-4343.38709677419,74.99756,67.397026
1922-02-28,57959.8704323905,-4475,67.397026,56.262085
1922-03-31,42493.2010243874,-3575,56.262085,57.163845
1922-04-30,31926.2470428765,-3995,57.163845,60.057568
1922-05-31,31718.6920052932,-3973.26042590893,60.057568,60.704765
1922-06-30,8872.917,-4196.40299836942,60.704765,72.9934
1922-07-31,8244.12377929688,-8958.06301783345,72.9934,81.24533
1922-08-31,6189.16282148438,-9409.86531444862,81.24533,83.56707
1922-09-30,11250,-7373.62513762328,83.56707,79.98421
1922-10-31,9062.5,-4943.00871741047,79.98421,79.91479
1922-11-30,7573.69332651828,-8607.05749187043,79.91479,82.9196
1922-12-31,42998.7327481294,-5290.32258064516,82.9196,61.030968
1923-01-31,33387.9711711429,-4343.38709677419,61.030968,59.771698
1923-02-28,18971.0783512974,-3741.07142857143,59.771698,64.94786
1923-03-31,12120.0111536668,-3500,64.94786,71.99049
1923-04-30,23920.3020036211,-3060.75132249337,71.99049,66.25012
1923-05-31,12124.193,-3345.37621026614,66.25012,71.75343
1923-06-30,6718.75,-4475,71.75343,81.000694
1923-07-31,6871.61875482818,-9328.40605866847,81.000694,84.00198
1923-08-31,4000,-9310.98803388171,84.00198,87.10753
1923-09-30,4488.96017347764,-7420.5192940479,87.10753,89.76411
1923-10-31,4000.74531753681,-5934.96928158522,89.76411,91.21288
1923-11-30,5921.86442546617,-4858.53593707608,91.21288,91.181915
1923-12-31,5216.61196913288,-4677.59179858496,91.181915,91.00792
1924-01-31,10888.0220039148,-3631.98735577805,91.00792,85.20572
1924-02-29,13358.9194787219,-4625,85.20572,78.953804
1924-03-31,7103.16939403118,-1323.38017137489,78.953804,80.4095
1924-04-30,5453.31124173831,-332.137602012656,80.4095,85.24968
1924-05-31,4354.58064516775,-1609.11390451415,85.24968,90.13381
1924-06-30,3352.81816506924,-1241.09949531775,90.13381,92.57637
1924-07-31,3000,-1482.08784737342,92.57637,93.85781
1924-08-31,3000,-1280.78438424821,93.85781,93.95458
1924-09-30,3857.37070719735,-2713.51754279073,93.95458,92.52294
1924-10-31,3144.47847802098,-5236.84001498431,92.52294,93.59304
1924-11-30,5934.91347953316,-2483.59824364961,93.59304,92.445274
1924-12-31,7339.93636906737,-5358.60924298824,92.445274,89.38
1925-01-31,8578.98779598171,-4625,89.38,85.95722
1925-02-28,81189.5886380864,-4035.71428571429,85.95722,56.36896
1925-03-31,17669.355,-3845,56.36896,64.329056
1925-04-30,25283.248533909,-2585.13853873534,64.329056,63.869614
1925-05-31,13329.826506289,-2485.75900830369,63.869614,70.14962
1925-06-30,6779.1665,-4400,70.14962,80.36398
1925-07-31,5000,-7788.2090070862,80.36398,85.383514
1925-08-31,3500,-3862.56321080797,85.383514,88.720695
1925-09-30,3103.41362371485,-7227.18580614429,88.720695,92.14658
1925-10-31,4000,-3631.12533186794,92.14658,92.6473
1925-11-30,5982.03916176629,-3930.28590210781,92.6473,91.39577
1925-12-31,5056.9386704176,-4304.90644662584,91.39577,91.717766
1926-01-31,15310.4749925022,-4055,91.717766,80.86011
1926-02-28,44621.2947040505,-3808.03571428571,80.86011,59.425526
1926-03-31,17391.129,-3798.96467449105,59.425526,65.314514
1926-04-30,20796.8337976641,-2453.91913953713,65.314514,66.18279
1926-05-31,11487.097,-3253.44208885055,66.18279,73.168
1926-06-30,7100,-4400,73.168,81.156235
1926-07-31,5000,-5159.50004329705,81.156235,85.34718
1926-08-31,3500,-2400.299101985,85.34718,88.99975
1926-09-30,3000,-5207.86024999237,88.99975,92.41065
1926-10-31,4000,-3064.30705464531,92.41065,92.79845
1926-11-30,16785.8804410225,-8556.20113163375,92.79845,79.6054
1926-12-31,11319.4236000724,-5290.32258064516,79.6054,75.30983
1927-01-31,37424.932970389,-3875.96774193548,75.30983,61.501102
1927-02-28,170765.606550651,-4126.78571428571,61.501102,51.600086
1927-03-31,50701.4795503408,-3575,51.600086,55.908886
1927-04-30,49165.4571667109,-3811.67687618986,55.908886,56.289955
1927-05-31,16399.193,-3964.26079355902,56.289955,66.27239
1927-06-30,6985.5452578262,-4505,66.27239,78.48259
1927-07-31,10016.7705523057,-10770.8133513826,78.48259,80.52563
1927-08-31,5651.2095,-11051.7017011055,80.52563,82.59667
1927-09-30,10937.5,-4091.44444526613,82.59667,80.01391
1927-10-31,7968.75,-4902.88950335735,80.01391,79.9831
1927-11-30,5548.64465341794,-9546.73560102525,79.9831,84.759125
1927-12-31,5788.25441487556,-9803.26340882592,84.759125,86.47503
1928-01-31,18225.7880204621,-3645.16129032258,86.47503,76.04097
1928-02-29,19088.2887814504,-4040.51724137931,76.04097,67.367805
1928-03-31,87644.2061013023,-3800,67.367805,54.292717
1928-04-30,29937.919040584,-3087.68473685941,54.292717,60.10083
1928-05-31,12600.807,-3244.05903911842,60.10083,70.30434
1928-06-30,7705.70285926739,-4490,70.30434,79.59056
1928-07-31,10584.8908806258,-9621.03295889118,79.59056,79.81763
1928-08-31,5580.645,-11204.0158573774,79.81763,83.02733
1928-09-30,11250,-4591.76148854422,83.02733,80.09432
1928-10-31,8750,-2650.01432036022,80.09432,80.072525
1928-11-30,6308.18450693337,-8382.43665317649,80.072525,84.56541
1928-12-31,5072.6785148977,-7440.15273159035,84.56541,87.02012
1929-01-31,8508.29171141741,-4745,87.02012,86.29808
1929-02-28,15985.1252917436,-3580.35714285714,86.29808,78.27081
1929-03-31,11400,-2611.267571543,78.27081,74.40483
1929-04-30,8138.3335,-1808.73046335636,74.40483,79.6069
1929-05-31,4348.29192856017,-2123.4176907544,79.6069,86.33172
1929-06-30,3000,-1228.61185621095,86.33172,90.51629
1929-07-31,3000,-1501.98945220108,90.51629,93.49064
1929-08-31,3000,-1223.26263047539,93.49064,93.56224
1929-09-30,3779.99999999998,-3195.67023216549,93.56224,92.64777
1929-10-31,3000,-2381.21266261134,92.64777,93.72323
1929-11-30,4240.20048634473,-2866.55339281579,93.72323,94.04904
1929-12-31,14332.8155151528,-5290.32258064516,94.04904,83.17545
1930-01-31,26989.6246654486,-4262.09677419355,83.17545,65.17264
1930-02-28,18290.178,-1752.90408822947,65.17264,65.96353
1930-03-31,28745.1731980675,-3845,65.96353,62.44406
1930-04-30,12375,-2295.40924081591,62.44406,70.07056
1930-05-31,7336.0743492756,-2654.79657995092,70.07056,80.49388
1930-06-30,7100,-4400,80.49388,83.833694
1930-07-31,5000,-8348.41650407962,83.833694,86.02253
1930-08-31,3500,-6764.77404281448,86.02253,90.316086
1930-09-30,3000,-6334.40289446618,90.316086,92.52391
1930-10-31,4000,-2607.47180605428,92.52391,92.761765
1930-11-30,5312.400838843,-2327.8429591689,92.761765,91.92189
1930-12-31,4500,-1771.35465199232,91.92189,92.58588
1931-01-31,10917.7269638998,-4055,92.58588,86.26516
1931-02-28,7992.12810026074,-4529.66090454451,86.26516,84.344345
1931-03-31,7283.13058706752,-1249.11081046903,84.344345,84.111565
1931-04-30,4562.04606521641,-391.986108324726,84.111565,87.643326
1931-05-31,5260.24631417075,-1867.12134069979,87.643326,90.406265
1931-06-30,3000,-1687.57864121308,90.406265,92.72115
1931-07-31,3254.75510839046,-2119.16361595872,92.72115,94.36012
1931-08-31,3000,-1934.27845330773,94.36012,93.84548
1931-09-30,3857.37070719735,-2478.83237423743,93.84548,92.57859
1931-10-31,3000,-1992.55622050884,92.57859,93.85655
1931-11-30,5141.95979600155,-2649.65108774484,93.85655,93.18259
1931-12-31,20648.8026208842,-5290.32258064516,93.18259,75.26337
1932-01-31,22757.6042292044,-4262.09677419355,75.26337,65.06932
1932-02-29,24632.0353782529,-3991.37931034483,65.06932,63.696907
1932-03-31,15935.483,-720.389396784908,63.696907,67.9076
1932-04-30,8975.05722142693,-2820.3378123173,67.9076,76.63402
1932-05-31,9462.56870101473,-3601.71075112768,76.63402,80.226715
1932-06-30,3984.41102036113,-1183.1944559204,80.226715,85.21007
1932-07-31,3013.17248207885,-1782.47970163569,85.21007,90.610275
1932-08-31,3487.80701649022,-2173.85511256619,90.610275,92.44289
1932-09-30,3500,-3789.21058550398,92.44289,92.57635
1932-10-31,3000,-5273.81618015478,92.57635,94.0908
1932-11-30,4429.56832586045,-3518.70649711955,94.0908,94.20413
1932-12-31,6365.59216190472,-5330.13873725791,94.20413,91.97054
1933-01-31,12528.5584104062,-4625,91.97054,83.856
1933-02-28,10797.5858157025,-4250,83.856,78.34142
1933-03-31,7669.32263852023,-2781.41180340753,78.34142,80.39349
1933-04-30,6091.01064158739,-260.174043266257,80.39349,84.02333
1933-05-31,6543.93438988435,-2116.72949750988,84.02333,86.61136
1933-06-30,3000,-1476.68475137234,86.61136,90.519455
1933-07-31,3022.0674629598,-2104.83146981903,90.519455,93.385124
1933-08-31,3000,-1766.08626948672,93.385124,93.73156
1933-09-30,3494.56185077683,-2646.82524830508,93.73156,92.76467
1933-10-31,3000,-2547.50951927055,92.76467,94.03928
1933-11-30,5848.08134018186,-2787.72971274976,94.03928,92.67134
1933-12-31,8774.24707118575,-9726.04398599392,92.67134,87.99611
1934-01-31,16927.6279836482,-3439.51612903226,87.99611,76.97653
1934-02-28,15725.3893648651,-4223.21428571428,76.97653,70.08968
1934-03-31,8055.54489217862,-3839.60827581878,70.08968,77.37301
1934-04-30,6193.26042321175,-389.711732066996,77.37301,83.55758
1934-05-31,4449.10577665934,-2098.24433425079,83.55758,88.77666
1934-06-30,3169.80551187279,-1687.97007136978,88.77666,92.52833
1934-07-31,3158.41265205292,-2084.13519377195,92.52833,93.701515
1934-08-31,3000,-1925.43277026774,93.701515,93.75603
1934-09-30,3906.95404052734,-3139.65353715964,93.75603,92.48672
1934-10-31,3000,-2493.42648688685,92.48672,93.60747
1934-11-30,6345.25508117157,-4699.48121195285,93.60747,91.743164
1934-12-31,3865.27751954993,-5820.87545398339,91.743164,92.62941
1935-01-31,31826.4852524613,-3439.51612903226,92.62941,68.32202
1935-02-28,14870.0568339368,-3982.14285714286,68.32202,67.27794
1935-03-31,24620.9004258834,-3845,67.27794,64.774155
1935-04-30,47823.5159210187,-3292.49456561268,64.774155,57.440132
1935-05-31,20088.709,-3404.62876240969,57.440132,64.41583
1935-06-30,6170,-4475,64.41583,77.886604
1935-07-31,6500,-8248.43947049838,77.886604,84.133804
1935-08-31,4000,-7503.67747768264,84.133804,86.641266
1935-09-30,3201.85889763288,-5555.90534900286,86.641266,90.947945
1935-10-31,4258.58131782903,-3917.11804778605,90.947945,92.197044
1935-11-30,5879.72929423388,-4475.95961465034,92.197044,91.27923
1935-12-31,5777.82543336537,-5070.34958918553,91.27923,90.52197
1936-01-31,43470.2721090145,-3521.77419354839,90.52197,62.688244
1936-02-29,102960.404526817,-4159.35878284985,62.688244,53.289097
1936-03-31,31460.495602376,-3500,53.289097,59.610786
1936-04-30,23678.0703168549,-3875,59.610786,63.408813
1936-05-31,11741.936,-3029.74679994536,63.408813,71.8313
1936-06-30,6914.85610870502,-2873.059896433,71.8313,80.84554
1936-07-31,6539.52524117601,-8225.78962616652,80.84554,83.82498
1936-08-31,4621.96323925173,-9157.35934053866,83.82498,86.64352
1936-09-30,4432.03631568467,-7562.68390469112,86.64352,89.26617
1936-10-31,4000,-5747.04750460671,89.26617,91.36327
1936-11-30,4500,-4245.57468271691,91.36327,92.89464
1936-12-31,6370.35627265624,-5364.25812893025,92.89464,91.32309
1937-01-31,11541.8520567603,-4775,91.32309,84.57468
1937-02-28,58254.1670376521,-3962.85714285714,84.57468,57.909664
1937-03-31,45664.8526908212,-4205,57.909664,56.683216
1937-04-30,19572.2981587195,-3875,56.683216,64.50926
1937-05-31,13854.839,-2512.8550512475,64.50926,71.083
1937-06-30,8686.667,-4268.28900369953,71.083,78.11879
1937-07-31,6500,-7615.17419054241,78.11879,83.04757
1937-08-31,4000,-7243.92029557118,83.04757,86.87796
1937-09-30,3137.1866401294,-6788.55760517215,86.87796,90.76572
1937-10-31,4000,-4302.22110798149,90.76572,92.36974
1937-11-30,18004.359720409,-9387.98346010057,92.36974,78.69828
1937-12-31,72673.6454186035,-5290.32258064516,78.69828,55.50556
1938-01-31,30502.0462894389,-4363.70967741936,55.50556,60.086857
1938-02-28,187487.652749179,1517.84049913198,60.086857,51.31106
1938-03-31,189754.539984827,4667.59117904332,51.31106,51.644146
1938-04-30,55437.7122490601,-2753.69778626199,51.644146,55.334526
1938-05-31,36523.6721774724,-1213.54169370397,55.334526,58.801044
1938-06-30,10619.9177052856,-3289.1758045882,58.801044,70.73493
1938-07-31,8933.95741939584,-7100.35410290015,70.73493,79.31335
1938-08-31,5906.94431640625,-9459.61495303309,79.31335,82.69556
1938-09-30,10534.2275141062,-9202.48415566941,82.69556,79.96492
1938-10-31,8125,-6360.79131900668,79.96492,80.05234
1938-11-30,4925.07000163499,-9472.6858165125,80.05234,85.46803
1938-12-31,5847.29057492592,-8554.78975666574,85.46803,86.92082
1939-01-31,6884.15882327861,-4779.53089807564,86.92082,87.93379
1939-02-28,10430.2158381667,-4250,87.93379,84.32258
1939-03-31,9800.99493721487,-3076.42337792103,84.32258,81.10914
1939-04-30,10658.4645033366,-2355.9235091915,81.10914,79.031296
1939-05-31,10099.1963140681,-2611.82087919201,79.031296,79.440445
1939-06-30,5455.62818808715,-3140.88845503198,79.440445,83.61951
1939-07-31,5000,-5342.86766963763,83.61951,87.61922
1939-08-31,3500,-3575.65012587847,87.61922,90.59529
1939-09-30,3000,-4214.57733117774,90.59529,92.73073
1939-10-31,4000,-1892.99474008638,92.73073,93.06399
