"Date","OUTFLOW","OMR","X2_prev","X2_current"
1921-11-30,4500,-8501.94208295474,80.06121,82.99984
1921-12-31,17457.0700040774,-5290.32258064516,82.99984,75.05648
1922-01-31,18699.9456345155,-4516.12903225806,75.05648,67.58729
1922-02-28,58369.6288494265,-4143.92857142857,67.58729,56.236637
1922-03-31,42495.6351400269,-3500,56.236637,57.159687
1922-04-30,34970.9022171698,-1146.9667299138,57.159687,59.233402
1922-05-31,33968.9660084261,-1910.23197789053,59.233402,59.92078
1922-06-30,9000,-4200.6609819309,59.92078,72.61185
1922-07-31,8325.26881722581,-9700.25246510694,72.61185,81.347694
1922-08-31,6400.85622148438,-9625.58109537615,81.347694,83.95303
1922-09-30,11093.75,-8913.24844120527,83.95303,79.95166
1922-10-31,8125,-4996.78123744943,79.95166,80.01473
1922-11-30,7573.69332651825,-8607.34399030627,80.01473,82.99238
1922-12-31,42160.5713612056,-5290.32258064516,82.99238,61.262856
1923-01-31,33104.4564830724,-4516.12903225806,61.262856,59.902763
1923-02-28,18771.2356278327,-4020.71428571429,59.902763,65.04508
1923-03-31,12120.0124375894,-3500,65.04508,72.04982
1923-04-30,24119.9497788167,-2790.01592277221,72.04982,66.15063
1923-05-31,14645.3195165973,-2024.57081602274,66.15063,69.48497
1923-06-30,5156.25,-4354.9709934591,69.48497,81.003044
1923-07-31,9130.70474607384,-9896.13833659089,81.003044,82.94853
1923-08-31,4000,-9541.50757689631,82.94853,86.44037
1923-09-30,4031.45927036516,-7186.84069097234,86.44037,89.036354
1923-10-31,4000,-6270.95329492322,89.036354,90.84652
1923-11-30,5782.26337992388,-4720.0828263142,90.84652,90.76006
1923-12-31,5107.72460315703,-3927.98894420865,90.76006,90.3484
1924-01-31,10248.7071313103,-4074.94590403417,90.3484,86.10054
1924-02-29,12966.1311713879,-4940,86.10054,79.838806
1924-03-31,7103.21934186574,-1287.58901202673,79.838806,80.652824
1924-04-30,4995.58612898075,-702.451248441017,80.652824,85.71364
1924-05-31,4354.58064516774,-1354.13176255279,85.71364,90.47273
1924-06-30,3631.52991962824,-1834.25456836588,90.47273,92.433136
1924-07-31,3000,-2242.21455721421,92.433136,93.68102
1924-08-31,3000,-2083.63214221136,93.68102,93.92538
1924-09-30,3857.37070719735,-2178.97654319332,93.92538,92.511566
1924-10-31,3135.99614888438,-4929.24807146715,92.511566,93.59086
1924-11-30,6102.00561981142,-2637.50307971154,93.59086,92.270454
1924-12-31,7129.90036707963,-5605.02682235742,92.270454,89.47174
1925-01-31,7879.48222350004,-5000,89.47174,86.75978
1925-02-28,75713.5801679579,-4415,86.75978,56.92033
1925-03-31,17669.355,-4037.83292141428,56.92033,64.39092
1925-04-30,25291.9766325962,-2122.79278965048,64.39092,63.85848
1925-05-31,13494.2191103379,-1471.11869233387,63.85848,70.00812
1925-06-30,6628.125,-4824.71402537495,70.00812,80.414536
1925-07-31,5000,-8034.56570153546,80.414536,85.47403
1925-08-31,3500,-4021.77891194613,85.47403,88.73638
1925-09-30,3000,-6409.12771505875,88.73638,92.26596
1925-10-31,4000,-3062.39899322882,92.26596,92.745865
1925-11-30,5570.68984204508,-3358.35431499304,92.745865,91.87301
1925-12-31,5262.53970016618,-4114.62330602316,91.87301,91.87032
1926-01-31,14179.8426295764,-5000,91.87032,82.047646
1926-02-28,42648.2660860174,-4415,82.047646,60.13834
1926-03-31,17663.307,-3808.49640670422,60.13834,65.246574
1926-04-30,21217.4020127656,-2017.64655008641,65.246574,65.888145
1926-05-31,11834.1091844731,-2832.55434386805,65.888145,72.706085
1926-06-30,7031.25,-5000,72.706085,81.008446
1926-07-31,5000,-6116.73321531047,81.008446,85.37127
1926-08-31,3500,-3218.51996616186,85.37127,88.94962
1926-09-30,3000,-5275.11898427015,88.94962,92.40641
1926-10-31,4000,-3202.06832772405,92.40641,92.80142
1926-11-30,16197.4053599233,-8498.00224020056,92.80142,80.20673
1926-12-31,11305.1357797775,-5290.32258064516,80.20673,75.646286
1927-01-31,33603.8922790144,-4516.12903225806,75.646286,62.704678
1927-02-28,169303.036414672,-4143.92857142857,62.704678,51.66738
1927-03-31,50884.6272707748,-3500,51.66738,55.88061
1927-04-30,49421.6631224525,-3806.52895192952,55.88061,56.248135
1927-05-31,17462.205261546,-2615.78669762355,56.248135,65.67325
1927-06-30,6759.8337412835,-4694.01337455447,65.67325,78.2144
1927-07-31,10459.4349861349,-10420.8454503972,78.2144,80.18394
1927-08-31,5580.645,-11211.0550955048,80.18394,82.39024
1927-09-30,10937.5,-4144.66805246742,82.39024,79.99439
1927-10-31,7968.75,-5034.97888769641,79.99439,79.97941
1927-11-30,5348.64465341794,-9708.31983882665,79.97941,84.95557
1927-12-31,5787.84098901648,-9802.51487668623,84.95557,86.63544
1928-01-31,18567.5048683092,-3645.16129032258,86.63544,75.75944
1928-02-29,19285.852010566,-4160,75.75944,67.144905
1928-03-31,86883.7995550272,-3500,67.144905,54.312885
1928-04-30,30970.1655331238,-2243.07263453114,54.312885,59.808323
1928-05-31,13528.6291216506,-2189.75950405284,59.808323,69.378685
1928-06-30,7264.4132084557,-5000,69.378685,79.50645
1928-07-31,11406.25,-9012.20350222916,79.50645,79.99287
1928-08-31,6017.83385913424,-11000.8835417057,79.99287,83.072
1928-09-30,10937.5,-4759.39542046129,83.072,80.01848
1928-10-31,8125,-2654.0104758446,80.01848,80.078865
1928-11-30,6327.28050394496,-8369.46385785718,80.078865,84.41919
1928-12-31,5078.91365904473,-7433.42819994222,84.41919,86.75572
1929-01-31,8222.3984020477,-5000,86.75572,86.69745
1929-02-28,15170.2723321794,-4316.42857142857,86.69745,79.03235
1929-03-31,11400,-2567.19968127062,79.03235,74.82471
1929-04-30,8300.21358906878,-1635.28487745976,74.82471,79.46431
1929-05-31,4209.84050246202,-2020.18064643928,79.46431,86.36024
1929-06-30,3000,-1619.76432109582,86.36024,90.62235
1929-07-31,3000,-2222.13940107574,90.62235,93.50732
1929-08-31,3000,-1931.83867261502,93.50732,93.5659
1929-09-30,3768.65517356103,-2798.66790328346,93.5659,92.658394
1929-10-31,3000,-2164.74642190462,92.658394,93.73269
1929-11-30,3870.66026008761,-1860.9073451052,93.73269,94.42674
1929-12-31,14419.7851448516,-5290.32258064516,94.42674,83.4228
1930-01-31,26674.6613178845,-4516.12903225806,83.4228,65.31938
1930-02-28,18535.715,-1584.18912534716,65.31938,65.8683
1930-03-31,28470.3398317908,-4070,65.8683,62.506264
1930-04-30,12675.9943495082,-2021.86039990337,62.506264,69.84991
1930-05-31,7352.82190437713,-2551.17771089147,69.84991,80.316315
1930-06-30,7100,-5000,80.316315,83.812935
1930-07-31,5000,-8816.70919120745,83.812935,85.9986
1930-08-31,3500,-4521.42610136816,85.9986,90.29308
1930-09-30,3000,-5710.96429007761,90.29308,92.5234
1930-10-31,4000,-2473.38490301797,92.5234,92.761765
1930-11-30,5756.95860318586,-3331.85804927836,92.761765,91.43706
1930-12-31,4500,-1906.97768046759,91.43706,92.176476
1931-01-31,9883.66650154571,-5000,92.176476,87.167946
1931-02-28,8178.6620846904,-4740.37756845964,87.167946,84.84913
1931-03-31,7283.25048070023,-1339.03896274131,84.84913,84.23385
1931-04-30,4215.37982025669,-761.055816206702,84.23385,88.0594
1931-05-31,5086.72955819821,-1849.70238157145,88.0594,90.86852
1931-06-30,3667.65682109486,-1687.75485957433,90.86852,92.314064
1931-07-31,3000,-2489.3669168479,92.314064,94.106674
1931-08-31,3000,-2182.93561709517,94.106674,93.97657
1931-09-30,3857.37070719734,-2272.02656665489,93.97657,92.577614
1931-10-31,3000,-1223.36766336966,92.577614,93.87321
1931-11-30,5047.63443923175,-1756.37481859624,93.87321,93.29546
1931-12-31,20607.626287515,-5290.32258064516,93.29546,75.377106
1932-01-31,21510.298480903,-4516.12903225806,75.377106,65.677055
1932-02-29,24119.9178435626,-4333.79310344828,65.677055,64.04758
1932-03-31,7854.97666857583,-3229.43008619363,64.04758,75.15921
1932-04-30,9626.26392546719,-2217.29931423059,75.15921,80.34153
1932-05-31,15479.0247649062,-1478.50580742105,80.34153,73.97319
1932-06-30,3703.06710960068,-1442.19161413049,73.97319,81.83294
1932-07-31,3013.22981108124,-2132.37550200917,81.83294,89.594215
1932-08-31,3487.80701649022,-2193.57240542178,89.594215,91.5551
1932-09-30,3503.58145804694,-3808.86662563523,91.5551,92.48509
1932-10-31,3070.79401768584,-5504.53105535429,92.48509,94.02453
1932-11-30,4354.90872820091,-3477.15473937676,94.02453,94.2148
1932-12-31,6411.42359129698,-5219.99347447925,94.2148,91.96296
1933-01-31,11983.1316010174,-5000,91.96296,84.36558
1933-02-28,10317.7282448888,-4820,84.36558,79.34534
1933-03-31,7932.58027388275,-2937.12159907822,79.34534,80.4609
1933-04-30,5863.9994186285,-631.063850604799,80.4609,84.07568
1933-05-31,6991.41194208989,-1627.49232359523,84.07568,86.264915
1933-06-30,3000,-1845.74803822025,86.264915,90.09851
1933-07-31,3000,-1918.79488155523,90.09851,93.2853
1933-08-31,3000,-1764.54079253711,93.2853,93.72128
1933-09-30,3158.19955010097,-1911.23187983549,93.72128,93.0732
1933-10-31,3180.71333944206,-2274.7711517327,93.0732,94.141655
1933-11-30,5937.10553969972,-1236.86869945345,94.141655,92.52303
1933-12-31,7292.9613055761,-8735.16958962826,92.52303,89.55862
1934-01-31,16708.7665063553,-3645.16129032258,89.55862,78.26975
1934-02-28,15535.9931075301,-4415,78.26975,70.44048
1934-03-31,8282.15367114219,-3957.85739536916,70.44048,77.23101
1934-04-30,5930.79643752486,-756.516169749796,77.23101,83.658775
1934-05-31,4713.77877353845,-1998.7152863498,83.658775,88.642136
1934-06-30,3000,-2055.58359710295,88.642136,92.46983
1934-07-31,3329.86866024082,-2456.20418955359,92.46983,93.64535
1934-08-31,3000,-2204.82335375314,93.64535,93.63841
1934-09-30,3906.95404052734,-3306.77385613678,93.63841,92.47867
1934-10-31,3000,-2587.1808151823,92.47867,93.585846
