"","Alt1","Alt2v1wTUCP","Alt2v1woTUCP","Alt2v2noTUCP","Alt2v3noTUCP","Alt3","Alt4","EXP1","EXP3","NAA"
"1",1.65598273974111,1.80453888685521,1.81371017302658,1.82464140752938,1.80114042678281,2.27920304544512,1.86459261361316,4.57309468720533,4.35477522722354,1.88713430931165
"2",0.660236574881784,0.650388667815607,0.642391674990752,0.655136196371852,0.656412762103706,1.06741554496524,0.648157466909226,1.20440317124915,1.46860378704807,0.731066516655278
"3",0.382017328011329,0.573695925737732,0.577079107760744,0.582183658223509,0.577882671611764,0.788115679400964,0.60316830039806,0.58357337524949,1.01327399903815,0.594914093429079
"4",1.73553373560747,1.68827704132045,1.66627932505299,1.67099191840222,1.67135886167587,3.01572011893791,1.72538042144658,5.18043157828276,4.90956892449734,1.81224232579263
"5",0.555363397996866,0.685692339087081,0.691197169860914,0.679762963147001,0.698657214296343,0.883335222806897,0.689397426048812,1.0012507228283,1.34680792094072,0.781250192829383
"6",0.420847408502272,0.796278094785144,0.793165298132799,0.849171401385914,0.861307765570048,0.778642776698308,0.744740079652752,0.771873404457984,1.14690883603155,0.860969337051403
"7",0.109089422112306,0.284085974054771,0.283910479674583,0.3108057866707,0.321365970632653,0.473998168054476,0.281501724671405,0.289483112603722,0.472855671024277,0.290578108718019
"8",0.687337729814669,0.914902009550208,0.932600565625427,1.00365897589996,0.995549198681231,1.19760199866741,0.914989109980766,0.74102107169323,1.23400091305563,0.90313339694023
"9",0.726330528952928,1.4483384097974,1.45538170675695,1.53215072831213,1.53460398488781,1.55753993896497,1.44642741251652,1.62917937711111,2.52148599843525,1.50417832706252
"10",0.43210433857588,0.788926208498668,0.785004582365929,0.808303241454023,0.811022167807159,0.907646716358091,0.781551800231541,0.649292827652927,1.10929648332991,0.815863853384447
"11",1.05169689793392,1.28082990616796,1.27611045419373,1.34308924157496,1.3640877908037,1.58462172912059,1.29433043599481,2.96128340448247,3.1796448006842,1.32073231509152
"12",1.86513084199137,2.1149607914212,2.14281220185398,2.19747443055563,2.22852855717573,2.78953540763342,2.08553678090781,3.15188745700138,3.45636800852927,2.20878754231393
"13",0.357825244958889,0.592998272469764,0.594635895204324,0.59888841015857,0.596195505385012,0.85153982321568,0.556919115386819,0.480083224182842,0.791673637452847,0.601953493608386
"14",0.918070086731889,1.01692407729116,1.01193928537876,1.07633609473896,1.08505549909524,1.36598216825414,0.99773108655943,0.643050785026428,1.01839107357535,1.00613595759222
"15",0.492960574097577,0.727021941445246,0.723783121541694,0.720805869712534,0.713768994920852,0.811106407654599,0.704590729285064,0.61580163484398,1.15609600385595,0.727298655665579
"16",1.14589518460624,1.26082339928323,1.25460754790933,1.28121580037583,1.24137068221587,1.41944687712697,1.25852790272256,2.20705150108215,2.32218523795548,1.27847034524961
"17",2.65649757368982,2.77741374901157,2.76822914040217,2.76230705234899,2.76541780704524,2.60185620506617,2.79898923425316,4.77992081192215,4.69045956407193,2.7421938081052
"18",0.667641774837337,0.873275815501921,0.879499260188466,0.888498736406264,0.885120225428795,1.00173528070244,0.888579416974353,0.557202089578409,0.92516207816915,0.909195837378857
"19",0.789151522797636,0.832138624691252,0.834804805085625,0.837447846137091,0.843706481460472,1.01107796012692,0.829849397017554,0.441427191471699,0.733554782791671,0.826758712338382
"20",0.362215217374979,0.406010430422631,0.443060979310244,0.432430011024786,0.428912678394699,0.654277727670295,0.378338716419667,0.302527142679318,0.452648993673354,0.399284579781585
"21",0.6456679568343,0.551081152611163,0.629615980607167,0.632978875072832,0.632528048571812,0.727885490248368,0.548283596029081,0.406405277542398,0.598187700417016,0.545243642525164
