"","Alt1","Alt2v1wTUCP","Alt2v1woTUCP","Alt2v2noTUCP","Alt2v3noTUCP","Alt3","Alt4","EXP1","EXP3","NAA"
"1",1.65598273974184,1.8050636855397,1.81439051695036,1.85898392013414,1.80167450405571,2.2792030454455,1.81543682944352,4.57309468720533,4.35477522722354,1.88713430931192
"2",0.660236574881686,0.635782511975439,0.627741409733055,0.640427566773488,0.637744059725361,1.06741554496516,0.625059354217674,1.20440317124913,1.468603787048,0.731066516655093
"3",0.382017328011329,0.574359028381009,0.577128823082139,0.582250667654692,0.577999972932497,0.788115679400896,0.574480683829528,0.583573375249417,1.01327399903779,0.594914093429078
"4",1.73553373560842,1.67300928296683,1.64974271469361,1.65582796497288,1.6533113770143,3.01572011893907,1.73363104460077,5.1804315782833,4.90956892449777,1.81224232579286
"5",0.555363398000258,0.685712261475184,0.69117294281967,0.67885195934436,0.698644328747001,0.883335222807939,0.651863325660893,1.00125072282984,1.3468079209398,0.781250192829203
"6",0.420847408502273,0.796293564902121,0.793323440729861,0.84484334382796,0.86062060598721,0.778642776698408,0.71768315517134,0.771873404456313,1.14690883602272,0.860969337051668
"7",0.109089422112185,0.282841660620663,0.28270608863041,0.30947783506249,0.319994182515915,0.473998168053376,0.28020614414767,0.289483112603798,0.47285567102516,0.290578108717009
"8",0.687337729814553,0.915095910492645,0.932637169851284,1.00427845616831,0.998335869742467,1.19760199866698,0.915689251230128,0.741021071692619,1.23400091305407,0.903133396928028
"9",0.726330528955855,1.44865837807778,1.45566682234679,1.53178161234798,1.5349043272815,1.5575399389648,1.36087182049765,1.62917937711087,2.52148599843443,1.50417832706327
"10",0.432104338577255,0.791147452992,0.78632275826985,0.815829066026211,0.817009585462413,0.907646716358003,0.735200800845436,0.649292827652999,1.10929648332995,0.815863853383799
"11",1.05169689793345,1.28086793567051,1.27615750543444,1.34354865250532,1.36413129917691,1.58462172912244,1.2855484389123,2.9612834044813,3.17964480068425,1.32073231509369
"12",1.86513084199059,2.0910464341387,2.12285677055366,2.18640472735215,2.21960034768272,2.78953540764019,1.98953748771809,3.15188745700054,3.45636800852637,2.20878754231153
"13",0.357825244958785,0.593717935676344,0.595527750919566,0.600973068919548,0.59585668398748,0.8515398232181,0.553868815062686,0.480083224182409,0.79167363745216,0.60195349360974
"14",0.918070086731889,1.00898394274381,1.00253368359257,1.06997836691396,1.07850401927787,1.36598216825403,1.00521076464853,0.643050785026457,1.01839107357598,1.00613595759256
"15",0.492960574097623,0.729847853344718,0.726630669191028,0.725868333738668,0.716167295705532,0.811106407653887,0.705138561123371,0.615801634844032,1.15609600385653,0.727298655665424
"16",1.14589518461002,1.26029836625352,1.25309576259758,1.29137286118298,1.24673638864666,1.41944687713057,1.25819964149483,2.20705150106663,2.32218523794209,1.27847034525437
"17",2.65649757368464,2.7716341620129,2.76298857014777,2.75576392756354,2.77120185957812,2.6018562050712,2.80319630451841,4.77992081192717,4.69045956409118,2.74219380810337
"18",0.667641774837155,0.873252770124438,0.878975799763138,0.887215020309091,0.884370743988435,1.00173528070223,0.880076945606601,0.55720208957751,0.925162078168507,0.90919583737851
"19",0.789151522795243,0.832128587743854,0.834883145015016,0.843231920134244,0.843122261798333,1.01107796012778,0.832028529369944,0.441427191471617,0.733554782791494,0.826758712338424
"20",0.362215217375941,0.40600650435439,0.443098415901913,0.433000459543109,0.433880986101643,0.654277727670239,0.375129247618474,0.302527142679256,0.452648993674063,0.39928457978151
"21",0.645667956834137,0.550936788892054,0.62959146155122,0.634627087744958,0.623822169542473,0.727885490248375,0.54450079210625,0.406405277542066,0.598187700416654,0.545243642525136
