"Alt1" "Alt2v1wTUCP" "Alt2v1woTUCP" "Alt2v2noTUCP" "Alt2v3noTUCP" "Alt3" "Alt4" "EXP1" "EXP3" "NAA"
"1" 1.63207375557934 1.78049413513837 1.79014076898688 1.79947711229779 1.77640448214177 2.24810196733528 1.83852063389676 4.25341738800341 4.05205845327923 1.86013042380917
"2" 0.655115776282563 0.644945443868085 0.637406065440415 0.649452644394563 0.651323095710129 1.06051343541484 0.64335661330815 1.03629193943316 1.26644923181455 0.725075091384751
"3" 0.376291155062873 0.56446259835658 0.567930237166421 0.572899923887253 0.569775412332793 0.778945510594218 0.593349020942303 0.569551379250425 0.989481416951474 0.586877144701071
"4" 1.745122981759 1.69564798911979 1.67378882752909 1.67810743899076 1.6782358139279 3.03048437736676 1.73420579547128 5.15097844220562 4.87643058771623 1.82083695348502
"5" 0.560059523241459 0.691321973127401 0.697088544713545 0.684895202875409 0.704099836319396 0.890115720231139 0.694662136568599 0.941730323047421 1.26816965504344 0.786143850121476
"6" 0.445068741718296 0.829021809105548 0.825708620054252 0.88199904267965 0.894234950083773 0.806936011714084 0.776272695104494 0.785007820086668 1.16837317655149 0.896385835389835
"7" 0.116100373677933 0.299668120010371 0.300321838904351 0.327648714125871 0.338819525411873 0.495017293015941 0.297322820056895 0.324972279606354 0.532208832071775 0.307163420573245
"8" 0.68272103545435 0.939911475417331 0.958632883856406 1.03639497707616 1.02660672910187 1.24328678904044 0.936852729568676 0.694553881031541 1.15926791776228 0.928597878548723
"9" 0.712385534208498 1.45073855351736 1.45807513500109 1.53665213416762 1.5398598718848 1.58154544523154 1.4510190692246 1.36465125577542 2.11664866617489 1.50941292938384
"10" 0.460758497944668 0.844743185951959 0.843353573511909 0.866555602874184 0.873665363739639 0.973940563918911 0.8347454758111 0.533220397679801 0.913968628875667 0.873951381354047
"11" 1.0416876468842 1.27113278593303 1.26519720324724 1.33696578519932 1.35781200465212 1.58278001460692 1.28351825174264 2.65840299285229 2.85050426035537 1.3105789178458
"12" 2.04402981196171 2.31413536265657 2.34640434233196 2.40147389489433 2.44734348903594 2.57839105316152 2.28958872439425 3.34306586399101 3.67129144934128 2.40981256009247
"13" 0.326607602019382 0.565458720211686 0.56656402168421 0.575795803235708 0.574047407279029 0.829712501694141 0.529916138057356 0.46418586552453 0.768471468492537 0.573678199685159
"14" 0.998552094966157 1.09920681724422 1.09504748592196 1.16688691542291 1.17899341386892 1.49855622569697 1.07493831046397 0.700886917766371 1.10653005262569 1.09221120140542
"15" 0.44527229750361 0.679265530530763 0.677434629887988 0.676288531864769 0.668683155696711 0.760125470805797 0.6551343333332 0.541692602081857 1.01539326682537 0.669919018494729
"16" 1.30677689980739 1.45326343876119 1.45486871912395 1.46574619547912 1.42666875827729 1.66376833069999 1.46057620652159 1.87175665179079 1.97226373570042 1.47971254680067
"17" 3.13594563960291 3.25884901088053 3.23652325375643 3.24400927966007 3.24769220554701 3.12979474393459 3.27668209926973 5.57125938230473 5.46667959070964 3.22856785097567
"18" 0.741445560727854 0.983807917067567 0.988270604131576 1.00140807967633 0.995550024067655 1.15104357723167 0.99997348068055 0.665533340051682 1.1004359882942 1.01549884837037
"19" 0.870935814903281 0.87605881811477 0.879204702107054 0.869323798671191 0.862687032659099 1.03807724275908 0.867655925629228 0.499471385168116 0.827718631818753 0.871064302663214
"20" 0.427473687220117 0.482638291959558 0.523398824315201 0.51167152254405 0.518607633210656 0.707307383549056 0.463655466064725 0.381430342094224 0.56913642970401 0.470966165207536
"21" 0.647501576515995 0.563601658299491 0.626931709579426 0.63027377244132 0.628832609715484 0.736215855527554 0.561154015330427 0.409266850506001 0.602966621322507 0.557768597122078
